RH and T log,Fri Sep 12 16:51:17 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.45,61.36,0,0,0,24.08,0,0,0
7.38,61.94,0,0,0,24.13,0,0,0
8.38,62.42,0,0,0,24.19,0,0,0
9.38,62.7,0,0,0,24.18,0,0,0
10.38,62.76,0,0,0,24.23,0,0,0
11.38,62.24,0,0,0,24.22,0,0,0
12.39,61.5,0,0,0,24.25,0,0,0
13.37,60.99,0,0,0,24.28,0,0,0
14.37,60.81,0,0,0,24.28,0,0,0
15.37,60.67,0,0,0,24.28,0,0,0
16.39,60.33,0,0,0,24.31,0,0,0
17.37,59.91,0,0,0,24.3,0,0,0
18.37,59.74,0,0,0,24.32,0,0,0
19.36,59.51,0,0,0,24.34,0,0,0
20.36,59.2,0,0,0,24.33,0,0,0
21.36,59.26,0,0,0,24.36,0,0,0
22.36,59.19,0,0,0,24.37,0,0,0
23.36,58.63,0,0,0,24.33,0,0,0
24.37,57.85,0,0,0,24.3,0,0,0
25.36,56.85,0,0,0,24.28,0,0,0
26.37,55.97,0,0,0,24.24,0,0,0
27.38,55.37,0,0,0,24.19,0,0,0
28.35,54.96,0,0,0,24.18,0,0,0
29.35,55.21,0,0,0,24.18,0,0,0
30.35,55.74,0,0,0,24.21,0,0,0
31.35,56.24,0,0,0,24.2,0,0,0
32.37,56.34,0,0,0,24.21,0,0,0
33.35,55.97,0,0,0,24.16,0,0,0
34.34,55.64,0,0,0,24.15,0,0,0
35.36,55.16,0,0,0,24.11,0,0,0
36.36,54.87,0,0,0,24.08,0,0,0
37.35,54.71,0,0,0,24.07,0,0,0
38.35,54.72,0,0,0,24.04,0,0,0
39.38,54.82,0,0,0,24.06,0,0,0
40.34,55.08,0,0,0,24.08,0,0,0
41.34,55.2,0,0,0,24.07,0,0,0
42.34,55.43,0,0,0,24.05,0,0,0
43.34,55.53,0,0,0,24.08,0,0,0
44.33,56.14,0,0,0,24.1,0,0,0
45.36,56.32,0,0,0,24.06,0,0,0
46.33,56.36,0,0,0,24.06,0,0,0
47.34,56.65,0,0,0,24.09,0,0,0
48.34,56.95,0,0,0,24.08,0,0,0
49.38,56.98,0,0,0,24.09,0,0,0
50.37,57.18,0,0,0,24.08,0,0,0
51.34,57.16,0,0,0,24.1,0,0,0
52.34,57.27,0,0,0,24.09,0,0,0
53.36,57.55,0,0,0,24.08,0,0,0
54.37,57.71,0,0,0,24.08,0,0,0
55.33,57.43,0,0,0,24.06,0,0,0
56.33,56.83,0,0,0,24.04,0,0,0
57.35,56.21,0,0,0,24.03,0,0,0
58.32,55.62,0,0,0,24.0,0,0,0
59.39,55.15,0,0,0,23.95,0,0,0
60.35,54.82,0,0,0,23.95,0,0,0
61.36,54.57,0,0,0,23.91,0,0,0
62.33,54.39,0,0,0,23.9,0,0,0
63.35,54.26,0,0,0,23.86,0,0,0
64.32,54.22,0,0,0,23.84,0,0,0
65.34,54.18,0,0,0,23.84,0,0,0
66.36,54.36,0,0,0,23.82,0,0,0
67.36,54.67,0,0,0,23.77,0,0,0
68.37,54.99,0,0,0,23.81,0,0,0
69.37,55.34,0,0,0,23.79,0,0,0
70.41,55.65,0,0,0,23.78,0,0,0
71.34,55.92,0,0,0,23.78,0,0,0
72.35,56.26,0,0,0,23.78,0,0,0
73.4,56.35,0,0,0,23.78,0,0,0
74.34,56.33,0,0,0,23.79,0,0,0
75.35,56.4,0,0,0,23.77,0,0,0
76.34,56.49,0,0,0,23.75,0,0,0
77.34,56.35,0,0,0,23.75,0,0,0
78.34,56.15,0,0,0,23.7,0,0,0
79.34,55.96,0,0,0,23.69,0,0,0
80.34,55.8,0,0,0,23.68,0,0,0
81.37,55.71,0,0,0,23.68,0,0,0
82.32,55.7,0,0,0,23.66,0,0,0
83.33,55.81,0,0,0,23.68,0,0,0
84.32,55.83,0,0,0,23.61,0,0,0
85.32,55.72,0,0,0,23.64,0,0,0
86.35,55.52,0,0,0,23.6,0,0,0
87.33,55.48,0,0,0,23.6,0,0,0
88.33,55.49,0,0,0,23.6,0,0,0
89.33,55.38,0,0,0,23.57,0,0,0
90.3,55.22,0,0,0,23.57,0,0,0
91.32,55.23,0,0,0,23.55,0,0,0
92.32,55.3,0,0,0,23.54,0,0,0
93.34,55.41,0,0,0,23.54,0,0,0
94.35,55.44,0,0,0,23.53,0,0,0
95.33,55.49,0,0,0,23.5,0,0,0
96.33,55.55,0,0,0,23.49,0,0,0
97.37,55.57,0,0,0,23.49,0,0,0
98.32,55.63,0,0,0,23.45,0,0,0
99.36,55.59,0,0,0,23.44,0,0,0
100.33,55.67,0,0,0,23.41,0,0,0
101.35,55.87,0,0,0,23.43,0,0,0
102.33,55.95,0,0,0,23.4,0,0,0
103.3,55.87,0,0,0,23.41,0,0,0
104.32,55.81,0,0,0,23.42,0,0,0
105.32,55.81,0,0,0,23.4,0,0,0
106.29,56.04,0,0,0,23.36,0,0,0
107.38,56.24,0,0,0,23.38,0,0,0
108.28,56.3,0,0,0,23.39,0,0,0
109.3,56.52,0,0,0,23.37,0,0,0
110.3,56.92,0,0,0,23.33,0,0,0
111.33,56.91,0,0,0,23.32,0,0,0
112.29,56.72,0,0,0,23.32,0,0,0
113.28,56.58,0,0,0,23.3,0,0,0
114.28,56.56,0,0,0,23.3,0,0,0
115.32,56.63,0,0,0,23.31,0,0,0
116.3,56.71,0,0,0,23.3,0,0,0
117.29,56.86,0,0,0,23.3,0,0,0
118.31,56.79,0,0,0,23.29,0,0,0
119.27,56.71,0,0,0,23.28,0,0,0
120.27,56.68,0,0,0,23.26,0,0,0
121.28,56.49,0,0,0,23.26,0,0,0
122.29,56.31,0,0,0,23.22,0,0,0
123.31,56.2,0,0,0,23.22,0,0,0
124.29,56.17,0,0,0,23.22,0,0,0
125.27,56.24,0,0,0,23.21,0,0,0
126.3,56.52,0,0,0,23.2,0,0,0
127.27,56.69,0,0,0,23.15,0,0,0
128.31,56.62,0,0,0,23.16,0,0,0
129.28,56.86,0,0,0,23.16,0,0,0
130.33,56.95,0,0,0,23.13,0,0,0
131.27,56.94,0,0,0,23.09,0,0,0
132.37,57.09,0,0,0,23.1,0,0,0
133.28,57.37,0,0,0,23.09,0,0,0
134.28,57.57,0,0,0,23.08,0,0,0
135.28,57.92,0,0,0,23.09,0,0,0
136.29,58.22,0,0,0,23.08,0,0,0
137.28,57.92,0,0,0,23.07,0,0,0
138.27,57.51,0,0,0,23.02,0,0,0
139.3,57.25,0,0,0,23.02,0,0,0
140.28,56.98,0,0,0,22.98,0,0,0
141.32,56.9,0,0,0,22.98,0,0,0
142.27,56.97,0,0,0,22.97,0,0,0
143.26,57.12,0,0,0,22.97,0,0,0
144.29,57.03,0,0,0,22.92,0,0,0
145.28,56.93,0,0,0,22.92,0,0,0
146.28,56.92,0,0,0,22.9,0,0,0
147.21,57.03,0,0,0,22.91,0,0,0
148.28,57.23,0,0,0,22.89,0,0,0
149.3,57.15,0,0,0,22.88,0,0,0
150.31,57.08,0,0,0,22.89,0,0,0
151.28,56.99,0,0,0,22.89,0,0,0
152.27,56.92,0,0,0,22.88,0,0,0
153.27,56.85,0,0,0,22.86,0,0,0
154.28,56.81,0,0,0,22.86,0,0,0
155.25,56.86,0,0,0,22.89,0,0,0
156.2,56.89,0,0,0,22.86,0,0,0
157.18,56.91,0,0,0,22.86,0,0,0
158.24,56.93,0,0,0,22.86,0,0,0
159.2,57.15,0,0,0,22.88,0,0,0
160.18,57.49,0,0,0,22.87,0,0,0
161.27,57.96,0,0,0,22.86,0,0,0
162.19,58.25,0,0,0,22.88,0,0,0
163.17,58.28,0,0,0,22.85,0,0,0
164.17,58.24,0,0,0,22.86,0,0,0
165.17,58.14,0,0,0,22.86,0,0,0
166.17,58.21,0,0,0,22.84,0,0,0
167.17,58.38,0,0,0,22.86,0,0,0
168.17,58.37,0,0,0,22.85,0,0,0
169.16,58.29,0,0,0,22.83,0,0,0
170.16,58.26,0,0,0,22.84,0,0,0
171.16,58.29,0,0,0,22.84,0,0,0
172.16,58.44,0,0,0,22.83,0,0,0
173.16,58.76,0,0,0,22.85,0,0,0
174.16,59.03,0,0,0,22.84,0,0,0
175.16,58.96,0,0,0,22.8,0,0,0
176.16,58.67,0,0,0,22.8,0,0,0
