RH and T log,Tue Sep 23 10:14:25 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
20.86,98.2,99.83,0,0,57.03,55.77,0,0
20.92,98.24,99.83,0,0,56.95,55.77,0,0
20.97,98.26,99.83,0,0,56.95,55.77,0,0
22.03,98.23,99.83,0,0,56.96,55.77,0,0
22.97,98.24,99.83,0,0,56.94,55.77,0,0
23.97,98.24,99.83,0,0,56.92,55.77,0,0
24.97,98.27,99.83,0,0,56.92,55.77,0,0
25.97,98.24,99.83,0,0,56.91,55.77,0,0
26.96,98.25,99.83,0,0,56.92,55.77,0,0
27.96,98.26,99.83,0,0,56.91,55.77,0,0
28.96,98.25,99.83,0,0,56.9,55.77,0,0
29.99,98.27,99.83,0,0,56.88,55.77,0,0
30.99,98.28,99.83,0,0,56.87,55.77,0,0
RH and T log,Tue Sep 23 10:15:08 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
11.97,98.35,100.0,0,0,56.68,58.29,0,0
12.31,98.3,99.43,0,0,56.68,58.57,0,0
13.31,98.32,99.51,0,0,56.71,58.43,0,0
14.32,98.3,99.56,0,0,56.68,58.42,0,0
15.31,98.31,99.56,0,0,56.64,58.42,0,0
16.3,98.31,99.53,0,0,56.59,58.44,0,0
17.3,98.3,99.53,0,0,56.6,58.43,0,0
18.31,98.31,99.51,0,0,56.62,58.43,0,0
19.31,98.33,99.49,0,0,56.64,58.42,0,0
20.33,98.3,99.49,0,0,56.61,58.42,0,0
21.3,98.32,99.48,0,0,56.63,58.43,0,0
22.3,98.3,99.49,0,0,56.58,58.42,0,0
23.31,98.3,99.47,0,0,56.54,58.42,0,0
24.33,98.31,99.45,0,0,56.54,58.4,0,0
25.32,98.32,99.44,0,0,56.53,58.39,0,0
26.33,98.32,99.46,0,0,56.55,58.37,0,0
27.34,98.3,99.47,0,0,56.53,58.34,0,0
28.36,98.31,99.48,0,0,56.53,58.35,0,0
29.33,98.32,99.46,0,0,56.49,58.38,0,0
30.34,98.26,99.46,0,0,56.48,58.33,0,0
31.33,98.31,99.44,0,0,56.48,58.31,0,0
32.33,98.32,99.44,0,0,56.5,58.32,0,0
33.34,98.32,99.46,0,0,56.5,58.3,0,0
34.32,98.31,99.48,0,0,56.47,58.28,0,0
35.33,98.35,99.46,0,0,56.47,58.28,0,0
36.36,98.32,99.45,0,0,56.45,58.25,0,0
37.33,98.3,99.44,0,0,56.42,58.24,0,0
38.32,98.33,99.44,0,0,56.42,58.24,0,0
39.33,98.33,99.46,0,0,56.42,58.2,0,0
40.34,98.34,99.46,0,0,56.42,58.2,0,0
41.34,98.31,99.48,0,0,56.4,58.2,0,0
42.32,98.34,99.47,0,0,56.39,58.19,0,0
43.33,98.33,99.45,0,0,56.37,58.18,0,0
44.39,98.32,99.44,0,0,56.32,58.17,0,0
45.31,98.36,99.48,0,0,56.36,58.14,0,0
46.31,98.34,99.46,0,0,56.35,58.12,0,0
47.33,98.33,99.46,0,0,56.35,58.11,0,0
48.44,98.32,99.46,0,0,56.32,58.08,0,0
49.4,98.31,99.47,0,0,56.3,58.09,0,0
50.33,98.33,99.43,0,0,56.24,58.09,0,0
51.47,98.33,99.47,0,0,56.27,58.05,0,0
52.29,98.34,99.47,0,0,56.28,58.05,0,0
