RH and T log,Fri Sep 12 15:21:57 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
8.05,45.53,0,0,0,30.5,0,0,0
8.75,45.31,0,0,0,30.41,0,0,0
9.71,45.43,0,0,0,30.27,0,0,0
10.7,45.99,0,0,0,30.2,0,0,0
11.71,45.24,0,0,0,30.04,0,0,0
12.77,44.54,0,0,0,29.91,0,0,0
13.72,44.01,0,0,0,29.82,0,0,0
14.72,43.71,0,0,0,29.72,0,0,0
15.71,43.6,0,0,0,29.62,0,0,0
16.71,43.58,0,0,0,29.52,0,0,0
17.7,43.39,0,0,0,29.28,0,0,0
18.7,46.71,0,0,0,29.19,0,0,0
19.74,54.47,0,0,0,32.96,0,0,0
20.75,73.98,0,0,0,36.6,0,0,0
21.75,84.83,0,0,0,38.21,0,0,0
22.76,91.13,0,0,0,41.85,0,0,0
23.76,94.67,0,0,0,47.37,0,0,0
24.7,96.52,0,0,0,55.65,0,0,0
25.75,96.76,0,0,0,59.06,0,0,0
26.77,96.67,0,0,0,57.87,0,0,0
27.69,96.99,0,0,0,59.85,0,0,0
28.69,97.15,0,0,0,61.69,0,0,0
29.68,97.15,0,0,0,255.0,0,0,0
30.68,97.15,0,0,0,255.0,0,0,0
31.65,97.15,0,0,0,255.0,0,0,0
32.68,97.15,0,0,0,255.0,0,0,0
33.68,97.15,0,0,0,255.0,0,0,0
34.68,97.15,0,0,0,255.0,0,0,0
35.68,97.15,0,0,0,255.0,0,0,0
36.6,97.15,0,0,0,255.0,0,0,0
37.6,97.15,0,0,0,255.0,0,0,0
38.6,97.15,0,0,0,255.0,0,0,0
39.6,97.15,0,0,0,255.0,0,0,0
40.6,97.15,0,0,0,255.0,0,0,0
41.6,97.15,0,0,0,255.0,0,0,0
42.6,97.15,0,0,0,255.0,0,0,0
43.6,97.15,0,0,0,255.0,0,0,0
44.59,97.15,0,0,0,255.0,0,0,0
45.59,97.15,0,0,0,255.0,0,0,0
46.59,97.15,0,0,0,255.0,0,0,0
47.59,97.15,0,0,0,255.0,0,0,0
48.59,97.15,0,0,0,255.0,0,0,0
49.59,97.15,0,0,0,255.0,0,0,0
50.59,97.15,0,0,0,255.0,0,0,0
51.59,97.15,0,0,0,255.0,0,0,0
52.59,97.15,0,0,0,255.0,0,0,0
53.59,97.15,0,0,0,255.0,0,0,0
54.58,97.15,0,0,0,255.0,0,0,0
55.58,97.15,0,0,0,255.0,0,0,0
56.58,97.15,0,0,0,255.0,0,0,0
57.58,97.15,0,0,0,255.0,0,0,0
58.58,97.15,0,0,0,255.0,0,0,0
59.58,97.15,0,0,0,255.0,0,0,0
60.58,97.15,0,0,0,255.0,0,0,0
61.58,97.15,0,0,0,255.0,0,0,0
62.58,97.15,0,0,0,255.0,0,0,0
63.57,97.15,0,0,0,255.0,0,0,0
64.57,97.15,0,0,0,255.0,0,0,0
65.57,97.15,0,0,0,255.0,0,0,0
66.57,97.15,0,0,0,255.0,0,0,0
67.57,97.15,0,0,0,255.0,0,0,0
68.57,97.15,0,0,0,255.0,0,0,0
69.57,97.15,0,0,0,255.0,0,0,0
70.56,97.15,0,0,0,255.0,0,0,0
71.56,97.15,0,0,0,255.0,0,0,0
72.56,97.15,0,0,0,255.0,0,0,0
73.56,97.15,0,0,0,255.0,0,0,0
74.56,97.15,0,0,0,255.0,0,0,0
75.56,97.15,0,0,0,255.0,0,0,0
76.56,97.15,0,0,0,255.0,0,0,0
77.56,97.15,0,0,0,255.0,0,0,0
78.56,97.15,0,0,0,255.0,0,0,0
79.55,97.15,0,0,0,255.0,0,0,0
80.55,97.15,0,0,0,255.0,0,0,0
81.55,97.15,0,0,0,255.0,0,0,0
82.55,97.15,0,0,0,255.0,0,0,0
