RH and T log,Tue Sep 23 10:09:17 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
109.12,98.04,99.03,0,0,59.81,60.93,0,0
110.11,98.03,99.03,0,0,59.92,60.94,0,0
111.11,97.99,99.04,0,0,59.83,60.93,0,0
112.11,98.0,99.03,0,0,59.76,60.91,0,0
113.11,97.99,99.03,0,0,59.84,60.9,0,0
114.11,97.99,99.01,0,0,59.84,60.9,0,0
115.11,98.01,99.02,0,0,59.84,60.88,0,0
116.11,98.0,99.01,0,0,59.83,60.87,0,0
117.11,97.99,99.03,0,0,59.85,60.86,0,0
118.11,97.96,99.03,0,0,59.84,60.86,0,0
119.11,97.96,99.0,0,0,59.83,60.83,0,0
120.11,97.96,99.05,0,0,59.79,60.86,0,0
121.11,97.98,99.05,0,0,59.92,60.83,0,0
122.11,97.96,99.0,0,0,60.03,60.82,0,0
123.1,97.89,98.99,0,0,60.06,60.78,0,0
124.01,97.87,98.7,0,0,60.04,58.17,0,0
125.01,97.86,99.25,0,0,60.05,58.06,0,0
126.1,97.83,99.59,0,0,60.04,60.68,0,0
127.1,97.83,99.26,0,0,60.05,60.74,0,0
128.1,97.79,99.16,0,0,60.04,60.77,0,0
129.1,97.81,99.08,0,0,60.02,60.74,0,0
130.1,97.83,99.05,0,0,59.9,60.73,0,0
131.1,97.85,99.04,0,0,59.86,60.76,0,0
132.1,97.87,99.07,0,0,59.81,60.74,0,0
133.09,97.86,99.07,0,0,59.81,60.71,0,0
134.09,97.84,99.06,0,0,59.76,60.73,0,0
135.09,97.82,99.05,0,0,59.79,60.7,0,0
136.09,97.85,99.06,0,0,59.79,60.69,0,0
137.09,97.83,99.02,0,0,59.78,60.68,0,0
138.09,97.83,99.05,0,0,59.79,60.67,0,0
139.09,97.84,99.06,0,0,59.77,60.68,0,0
140.09,97.85,99.09,0,0,59.76,60.67,0,0
141.09,97.81,99.09,0,0,59.78,60.69,0,0
142.09,97.81,99.07,0,0,59.79,60.67,0,0
143.09,97.81,99.04,0,0,59.78,60.66,0,0
144.08,97.82,99.06,0,0,59.79,60.66,0,0
145.08,97.84,99.04,0,0,59.75,60.65,0,0
146.08,97.83,99.04,0,0,59.74,60.66,0,0
147.08,97.83,99.05,0,0,59.7,60.64,0,0
148.08,97.81,99.05,0,0,59.67,60.64,0,0
149.08,97.77,99.08,0,0,59.61,60.64,0,0
150.08,97.82,99.11,0,0,59.61,60.63,0,0
151.08,97.81,99.06,0,0,59.61,60.61,0,0
152.08,97.88,99.03,0,0,59.61,60.6,0,0
153.08,97.87,99.04,0,0,59.62,60.59,0,0
154.08,97.83,99.07,0,0,59.62,60.59,0,0
155.08,97.86,99.09,0,0,59.6,60.59,0,0
156.07,97.85,99.05,0,0,59.55,60.6,0,0
157.07,97.83,99.08,0,0,59.52,60.56,0,0
158.07,97.84,99.05,0,0,59.52,60.57,0,0
159.07,97.86,99.03,0,0,59.56,60.56,0,0
160.07,97.88,99.04,0,0,59.58,60.56,0,0
161.07,97.89,99.06,0,0,59.58,60.54,0,0
162.08,97.87,99.07,0,0,59.55,60.55,0,0
163.09,97.85,99.08,0,0,59.55,60.53,0,0
164.1,97.83,99.07,0,0,59.46,60.53,0,0
165.1,97.8,99.1,0,0,59.43,60.51,0,0
166.08,97.81,99.07,0,0,59.43,60.5,0,0
167.09,97.81,99.04,0,0,59.38,60.45,0,0
168.09,97.82,99.04,0,0,59.41,60.44,0,0
169.1,97.81,99.06,0,0,59.35,60.46,0,0
170.12,97.85,99.09,0,0,59.39,60.45,0,0
171.13,97.87,99.1,0,0,59.41,60.46,0,0
172.15,97.86,99.06,0,0,59.42,60.42,0,0
173.11,97.85,99.1,0,0,59.43,60.43,0,0
174.13,97.85,99.06,0,0,59.41,60.4,0,0
175.14,97.86,99.06,0,0,59.38,60.38,0,0
176.15,97.84,99.06,0,0,59.37,60.39,0,0
177.14,97.84,99.06,0,0,59.31,60.36,0,0
178.14,97.83,99.08,0,0,59.3,60.34,0,0
179.14,97.79,99.07,0,0,59.27,60.33,0,0
180.15,97.79,99.1,0,0,59.24,60.32,0,0
181.16,97.81,99.08,0,0,59.24,60.31,0,0
182.15,97.83,99.07,0,0,59.24,60.29,0,0
183.14,97.84,99.07,0,0,59.23,60.3,0,0
184.14,97.86,99.06,0,0,59.25,60.29,0,0
185.13,97.81,99.09,0,0,59.23,60.3,0,0
186.14,97.81,99.08,0,0,59.2,60.26,0,0
187.14,97.8,99.07,0,0,59.2,60.25,0,0
188.15,97.81,99.12,0,0,59.15,60.26,0,0
189.14,97.79,99.1,0,0,59.17,60.24,0,0
190.14,97.84,99.08,0,0,59.15,60.25,0,0
191.14,97.81,99.07,0,0,59.16,60.23,0,0
192.15,97.84,99.08,0,0,59.16,60.22,0,0
193.14,97.84,99.11,0,0,59.15,60.22,0,0
194.15,97.84,99.11,0,0,59.13,60.22,0,0
195.13,97.83,99.13,0,0,59.15,60.2,0,0
196.15,97.83,99.1,0,0,59.15,60.21,0,0
197.15,97.85,99.12,0,0,59.14,60.22,0,0
198.15,97.85,99.11,0,0,59.12,60.21,0,0
199.17,97.84,99.07,0,0,59.12,60.17,0,0
200.11,97.84,99.09,0,0,59.1,60.18,0,0
201.11,97.82,99.15,0,0,59.08,60.19,0,0
202.18,97.85,99.13,0,0,59.09,60.17,0,0
203.11,97.81,99.12,0,0,59.06,60.17,0,0
204.1,97.85,99.12,0,0,59.06,60.17,0,0
205.11,97.83,99.1,0,0,59.06,60.18,0,0
206.17,97.85,99.08,0,0,59.07,60.14,0,0
207.03,97.84,99.1,0,0,59.06,60.16,0,0
