RH and T log,Tue Sep 16 09:44:29 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
16.54,100.0,99.85,0,0,19.61,19.6,0,0
16.97,100.0,99.89,0,0,19.61,19.61,0,0
17.94,100.0,99.83,0,0,19.62,19.63,0,0
19.0,100.0,99.83,0,0,19.61,19.63,0,0
19.98,100.0,99.8,0,0,19.58,19.64,0,0
20.99,100.0,99.78,0,0,19.59,19.63,0,0
21.98,100.0,99.76,0,0,19.59,19.61,0,0
22.99,100.0,99.71,0,0,19.59,19.49,0,0
24.02,100.0,99.72,0,0,19.59,19.48,0,0
24.99,100.0,99.71,0,0,19.59,19.45,0,0
25.97,100.0,99.77,0,0,19.6,19.45,0,0
27.12,100.0,99.73,0,0,19.63,19.4,0,0
28.02,100.0,99.75,0,0,19.64,19.39,0,0
29.05,100.0,99.73,0,0,19.64,19.36,0,0
30.04,100.0,99.73,0,0,19.65,19.36,0,0
31.03,100.0,99.77,0,0,19.65,19.38,0,0
32.11,100.0,99.77,0,0,19.65,19.36,0,0
33.04,100.0,99.76,0,0,19.65,19.36,0,0
34.02,100.0,99.73,0,0,19.65,19.34,0,0
35.12,100.0,99.73,0,0,19.62,19.3,0,0
36.12,100.0,99.71,0,0,19.62,19.29,0,0
37.06,100.0,99.73,0,0,19.65,19.28,0,0
38.0,100.0,99.68,0,0,19.65,19.24,0,0
39.01,100.0,99.7,0,0,19.65,19.28,0,0
40.03,100.0,99.69,0,0,19.64,19.27,0,0
41.02,100.0,99.67,0,0,19.65,19.26,0,0
42.05,100.0,99.69,0,0,19.65,19.24,0,0
43.0,100.0,99.68,0,0,19.65,19.27,0,0
43.99,100.0,99.7,0,0,19.67,19.27,0,0
45.01,100.0,99.69,0,0,19.68,19.27,0,0
46.04,100.0,99.7,0,0,19.68,19.29,0,0
47.02,100.0,99.7,0,0,19.72,19.32,0,0
48.04,100.0,99.71,0,0,19.74,19.31,0,0
49.03,100.0,99.72,0,0,19.72,19.33,0,0
50.03,100.0,99.74,0,0,19.76,19.36,0,0
51.1,100.0,99.7,0,0,19.76,19.35,0,0
52.06,100.0,99.72,0,0,19.77,19.37,0,0
53.05,100.0,99.69,0,0,19.79,19.37,0,0
53.97,100.0,99.65,0,0,19.79,19.37,0,0
55.03,100.0,99.64,0,0,19.77,19.39,0,0
55.88,100.0,99.6,0,0,19.77,19.41,0,0
56.88,100.0,99.59,0,0,19.76,19.38,0,0
57.88,100.0,99.56,0,0,19.75,19.42,0,0
58.88,100.0,99.52,0,0,19.72,19.43,0,0
59.88,100.0,99.5,0,0,19.75,19.43,0,0
