RH and T log,Fri Sep 12 15:46:43 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
7.82,48.36,0,0,0,26.63,0,0,0
8.29,48.27,0,0,0,26.65,0,0,0
9.29,47.79,0,0,0,26.6,0,0,0
10.3,47.47,0,0,0,26.61,0,0,0
11.3,47.33,0,0,0,26.61,0,0,0
12.3,47.34,0,0,0,26.6,0,0,0
13.3,47.26,0,0,0,26.58,0,0,0
14.31,47.36,0,0,0,26.64,0,0,0
15.3,47.95,0,0,0,26.69,0,0,0
16.32,48.34,0,0,0,26.71,0,0,0
17.3,48.69,0,0,0,26.8,0,0,0
18.3,48.85,0,0,0,26.84,0,0,0
19.31,48.81,0,0,0,26.88,0,0,0
20.31,48.54,0,0,0,26.85,0,0,0
21.31,48.4,0,0,0,26.89,0,0,0
22.32,48.42,0,0,0,26.96,0,0,0
23.3,48.36,0,0,0,27.01,0,0,0
24.32,48.08,0,0,0,26.98,0,0,0
25.34,47.88,0,0,0,26.94,0,0,0
26.31,47.8,0,0,0,26.94,0,0,0
27.31,47.92,0,0,0,26.91,0,0,0
28.33,47.97,0,0,0,26.9,0,0,0
29.3,48.24,0,0,0,26.93,0,0,0
30.32,48.48,0,0,0,26.94,0,0,0
31.31,48.44,0,0,0,26.99,0,0,0
32.3,48.32,0,0,0,27.02,0,0,0
33.31,48.06,0,0,0,27.08,0,0,0
34.31,47.9,0,0,0,27.16,0,0,0
35.3,47.84,0,0,0,27.14,0,0,0
36.31,47.92,0,0,0,27.48,0,0,0
37.31,47.92,0,0,0,255.0,0,0,0
38.32,77.48,0,0,0,35.86,0,0,0
39.3,87.16,0,0,0,40.41,0,0,0
40.29,92.36,0,0,0,43.65,0,0,0
41.3,94.7,0,0,0,45.38,0,0,0
42.3,94.7,0,0,0,255.0,0,0,0
43.3,94.7,0,0,0,255.0,0,0,0
44.33,94.7,0,0,0,255.0,0,0,0
45.3,94.7,0,0,0,255.0,0,0,0
46.31,94.7,0,0,0,255.0,0,0,0
47.31,94.7,0,0,0,255.0,0,0,0
48.31,94.7,0,0,0,255.0,0,0,0
49.32,94.7,0,0,0,255.0,0,0,0
50.29,94.7,0,0,0,255.0,0,0,0
51.29,94.7,0,0,0,255.0,0,0,0
52.29,94.7,0,0,0,255.0,0,0,0
53.3,94.7,0,0,0,255.0,0,0,0
54.29,94.7,0,0,0,255.0,0,0,0
55.3,94.7,0,0,0,255.0,0,0,0
56.29,94.7,0,0,0,255.0,0,0,0
57.29,94.7,0,0,0,255.0,0,0,0
58.3,94.7,0,0,0,255.0,0,0,0
59.28,94.7,0,0,0,255.0,0,0,0
60.29,94.7,0,0,0,255.0,0,0,0
61.28,94.7,0,0,0,255.0,0,0,0
62.28,94.7,0,0,0,255.0,0,0,0
63.27,94.7,0,0,0,255.0,0,0,0
64.28,94.7,0,0,0,255.0,0,0,0
65.28,94.7,0,0,0,255.0,0,0,0
66.28,94.7,0,0,0,255.0,0,0,0
67.27,94.7,0,0,0,255.0,0,0,0
68.28,94.7,0,0,0,255.0,0,0,0
69.27,94.7,0,0,0,255.0,0,0,0
70.27,94.7,0,0,0,255.0,0,0,0
71.27,94.7,0,0,0,255.0,0,0,0
72.27,94.7,0,0,0,255.0,0,0,0
73.29,94.7,0,0,0,255.0,0,0,0
74.27,94.7,0,0,0,255.0,0,0,0
75.28,94.7,0,0,0,255.0,0,0,0
76.3,94.7,0,0,0,255.0,0,0,0
77.29,94.7,0,0,0,255.0,0,0,0
78.29,94.7,0,0,0,255.0,0,0,0
79.27,94.7,0,0,0,255.0,0,0,0
80.28,94.7,0,0,0,255.0,0,0,0
81.27,94.7,0,0,0,255.0,0,0,0
82.27,94.7,0,0,0,255.0,0,0,0
83.29,94.7,0,0,0,255.0,0,0,0
84.28,94.7,0,0,0,255.0,0,0,0
85.27,94.7,0,0,0,255.0,0,0,0
