RH and T log,Fri Sep 12 15:54:41 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
15.58,46.93,0,0,0,26.5,0,0,0
16.26,47.0,0,0,0,26.48,0,0,0
17.27,47.02,0,0,0,26.44,0,0,0
18.23,47.09,0,0,0,26.45,0,0,0
19.26,47.18,0,0,0,26.43,0,0,0
20.23,47.3,0,0,0,26.43,0,0,0
21.22,47.38,0,0,0,26.41,0,0,0
22.22,47.55,0,0,0,26.44,0,0,0
23.23,47.96,0,0,0,26.43,0,0,0
24.22,48.13,0,0,0,26.45,0,0,0
25.15,47.98,0,0,0,26.46,0,0,0
26.15,47.98,0,0,0,255.0,0,0,0
27.15,47.59,0,0,0,26.43,0,0,0
28.15,47.36,0,0,0,26.42,0,0,0
29.15,47.25,0,0,0,26.42,0,0,0
30.15,47.13,0,0,0,26.37,0,0,0
31.15,47.02,0,0,0,26.39,0,0,0
32.22,47.0,0,0,0,26.38,0,0,0
33.12,47.0,0,0,0,26.39,0,0,0
34.12,47.07,0,0,0,26.41,0,0,0
35.12,47.36,0,0,0,26.43,0,0,0
36.12,47.66,0,0,0,26.42,0,0,0
37.12,47.66,0,0,0,255.0,0,0,0
38.12,47.66,0,0,0,255.0,0,0,0
39.12,47.66,0,0,0,255.0,0,0,0
40.12,47.66,0,0,0,255.0,0,0,0
41.11,47.66,0,0,0,255.0,0,0,0
42.11,47.66,0,0,0,255.0,0,0,0
43.11,47.66,0,0,0,255.0,0,0,0
44.11,47.66,0,0,0,255.0,0,0,0
45.11,47.66,0,0,0,255.0,0,0,0
46.11,47.66,0,0,0,255.0,0,0,0
47.11,47.66,0,0,0,255.0,0,0,0
48.1,47.66,0,0,0,255.0,0,0,0
49.1,47.66,0,0,0,255.0,0,0,0
50.1,47.6,0,0,0,26.38,0,0,0
51.1,47.45,0,0,0,26.33,0,0,0
52.1,47.45,0,0,0,255.0,0,0,0
53.1,47.45,0,0,0,255.0,0,0,0
54.1,47.45,0,0,0,255.0,0,0,0
55.1,47.45,0,0,0,255.0,0,0,0
56.09,47.45,0,0,0,255.0,0,0,0
57.09,47.45,0,0,0,255.0,0,0,0
58.09,47.45,0,0,0,255.0,0,0,0
59.09,47.45,0,0,0,255.0,0,0,0
60.09,47.99,0,0,0,26.12,0,0,0
61.09,48.02,0,0,0,26.14,0,0,0
62.09,48.1,0,0,0,26.15,0,0,0
63.09,48.37,0,0,0,26.16,0,0,0
64.08,48.29,0,0,0,26.14,0,0,0
65.08,48.22,0,0,0,26.18,0,0,0
66.08,49.04,0,0,0,26.21,0,0,0
67.08,49.6,0,0,0,26.18,0,0,0
68.08,49.06,0,0,0,26.18,0,0,0
69.08,48.72,0,0,0,26.18,0,0,0
70.08,48.73,0,0,0,26.19,0,0,0
71.07,48.56,0,0,0,26.19,0,0,0
72.07,48.44,0,0,0,26.19,0,0,0
73.07,48.53,0,0,0,26.2,0,0,0
74.07,48.79,0,0,0,26.22,0,0,0
75.07,48.93,0,0,0,26.21,0,0,0
76.07,49.03,0,0,0,26.18,0,0,0
77.07,48.99,0,0,0,26.19,0,0,0
78.07,48.88,0,0,0,26.18,0,0,0
79.06,48.84,0,0,0,26.19,0,0,0
80.06,49.24,0,0,0,26.15,0,0,0
81.06,49.52,0,0,0,26.17,0,0,0
82.06,49.53,0,0,0,26.16,0,0,0
83.06,49.68,0,0,0,26.17,0,0,0
84.06,49.62,0,0,0,26.15,0,0,0
85.06,49.61,0,0,0,26.15,0,0,0
86.06,49.31,0,0,0,26.15,0,0,0
87.05,49.31,0,0,0,255.0,0,0,0
88.05,61.48,0,0,0,27.94,0,0,0
89.05,72.53,0,0,0,27.95,0,0,0
90.05,79.23,0,0,0,27.82,0,0,0
91.05,78.54,0,0,0,28.34,0,0,0
92.05,80.94,0,0,0,29.43,0,0,0
93.05,85.44,0,0,0,29.21,0,0,0
94.05,82.16,0,0,0,29.12,0,0,0
95.05,73.16,0,0,0,29.06,0,0,0
96.04,71.3,0,0,0,29.19,0,0,0
97.04,66.29,0,0,0,29.0,0,0,0
98.04,66.29,0,0,0,255.0,0,0,0
99.04,66.29,0,0,0,255.0,0,0,0
100.04,66.29,0,0,0,255.0,0,0,0
101.04,66.29,0,0,0,255.0,0,0,0
102.04,80.73,0,0,0,31.59,0,0,0
103.03,86.27,0,0,0,32.05,0,0,0
104.03,88.88,0,0,0,30.77,0,0,0
105.03,85.39,0,0,0,31.0,0,0,0
106.03,81.4,0,0,0,30.94,0,0,0
107.03,76.19,0,0,0,32.47,0,0,0
108.03,82.42,0,0,0,31.44,0,0,0
109.03,79.99,0,0,0,31.27,0,0,0
110.02,79.99,0,0,0,255.0,0,0,0
111.02,79.99,0,0,0,255.0,0,0,0
112.02,79.99,0,0,0,255.0,0,0,0
113.02,79.99,0,0,0,255.0,0,0,0
114.02,79.99,0,0,0,255.0,0,0,0
115.02,79.99,0,0,0,255.0,0,0,0
116.02,79.99,0,0,0,255.0,0,0,0
117.02,79.99,0,0,0,255.0,0,0,0
118.01,79.99,0,0,0,255.0,0,0,0
119.01,79.99,0,0,0,255.0,0,0,0
120.01,79.99,0,0,0,255.0,0,0,0
121.01,79.99,0,0,0,255.0,0,0,0
122.01,79.99,0,0,0,255.0,0,0,0
123.01,79.99,0,0,0,255.0,0,0,0
124.01,79.99,0,0,0,255.0,0,0,0
125.01,79.99,0,0,0,255.0,0,0,0
126.0,79.99,0,0,0,255.0,0,0,0
127.0,79.99,0,0,0,255.0,0,0,0
128.0,79.99,0,0,0,255.0,0,0,0
129.0,79.99,0,0,0,255.0,0,0,0
130.0,79.99,0,0,0,255.0,0,0,0
131.0,79.99,0,0,0,255.0,0,0,0
132.0,79.99,0,0,0,255.0,0,0,0
132.99,79.99,0,0,0,255.0,0,0,0
133.99,79.99,0,0,0,255.0,0,0,0
134.99,79.99,0,0,0,255.0,0,0,0
135.99,79.99,0,0,0,255.0,0,0,0
136.99,79.99,0,0,0,255.0,0,0,0
137.99,79.99,0,0,0,255.0,0,0,0
138.99,79.99,0,0,0,255.0,0,0,0
139.99,79.99,0,0,0,255.0,0,0,0
140.98,79.99,0,0,0,255.0,0,0,0
141.98,79.99,0,0,0,255.0,0,0,0
142.98,79.99,0,0,0,255.0,0,0,0
143.98,79.99,0,0,0,255.0,0,0,0
144.98,79.99,0,0,0,255.0,0,0,0
145.98,79.99,0,0,0,255.0,0,0,0
146.98,79.99,0,0,0,255.0,0,0,0
147.97,79.99,0,0,0,255.0,0,0,0
148.97,79.99,0,0,0,255.0,0,0,0
149.97,79.99,0,0,0,255.0,0,0,0
150.97,79.99,0,0,0,255.0,0,0,0
151.97,79.99,0,0,0,255.0,0,0,0
152.97,79.99,0,0,0,255.0,0,0,0
153.96,79.99,0,0,0,255.0,0,0,0
154.96,79.99,0,0,0,255.0,0,0,0
155.96,79.99,0,0,0,255.0,0,0,0
156.96,79.99,0,0,0,255.0,0,0,0
157.95,79.99,0,0,0,255.0,0,0,0
158.95,79.99,0,0,0,255.0,0,0,0
159.95,79.99,0,0,0,255.0,0,0,0
160.95,79.99,0,0,0,255.0,0,0,0
161.95,79.99,0,0,0,255.0,0,0,0
162.96,48.17,0,0,0,24.54,0,0,0
163.33,48.17,0,0,0,24.54,0,0,0
