RH and T log,Fri Sep 12 15:57:25 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
7.89,32.99,0,0,0,255.0,0,0,0
8.33,32.99,0,0,0,255.0,0,0,0
9.33,32.99,0,0,0,255.0,0,0,0
10.32,32.99,0,0,0,255.0,0,0,0
11.32,32.99,0,0,0,255.0,0,0,0
12.32,32.99,0,0,0,255.0,0,0,0
13.32,32.99,0,0,0,255.0,0,0,0
14.32,32.99,0,0,0,255.0,0,0,0
15.32,32.99,0,0,0,255.0,0,0,0
16.32,32.99,0,0,0,255.0,0,0,0
17.32,32.99,0,0,0,255.0,0,0,0
18.32,32.99,0,0,0,255.0,0,0,0
19.32,32.99,0,0,0,255.0,0,0,0
20.31,32.99,0,0,0,255.0,0,0,0
21.32,32.99,0,0,0,255.0,0,0,0
22.31,32.99,0,0,0,255.0,0,0,0
23.32,32.99,0,0,0,255.0,0,0,0
24.32,32.99,0,0,0,255.0,0,0,0
25.32,32.99,0,0,0,255.0,0,0,0
26.32,32.99,0,0,0,255.0,0,0,0
27.32,32.99,0,0,0,255.0,0,0,0
28.34,32.99,0,0,0,255.0,0,0,0
29.32,32.99,0,0,0,255.0,0,0,0
30.31,32.99,0,0,0,255.0,0,0,0
31.3,32.99,0,0,0,255.0,0,0,0
32.31,32.99,0,0,0,255.0,0,0,0
33.3,32.99,0,0,0,255.0,0,0,0
34.3,32.99,0,0,0,255.0,0,0,0
35.31,32.99,0,0,0,255.0,0,0,0
36.31,32.99,0,0,0,255.0,0,0,0
37.3,32.99,0,0,0,255.0,0,0,0
38.3,32.99,0,0,0,255.0,0,0,0
39.3,32.99,0,0,0,255.0,0,0,0
40.31,32.99,0,0,0,255.0,0,0,0
41.3,32.99,0,0,0,255.0,0,0,0
42.29,32.99,0,0,0,255.0,0,0,0
