RH and T log,Mon Sep  8 13:36:13 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
129.17,83.13,0,0,0,24.13,0,0,0
129.99,83.12,0,0,0,24.14,0,0,0
130.96,83.13,0,0,0,24.15,0,0,0
131.98,83.13,0,0,0,24.14,0,0,0
132.98,83.16,0,0,0,24.14,0,0,0
133.97,83.16,0,0,0,24.15,0,0,0
135.02,83.18,0,0,0,24.12,0,0,0
135.96,83.17,0,0,0,24.12,0,0,0
136.99,83.18,0,0,0,24.15,0,0,0
137.98,83.18,0,0,0,24.12,0,0,0
139.0,83.19,0,0,0,24.14,0,0,0
139.99,83.22,0,0,0,24.13,0,0,0
140.98,83.21,0,0,0,24.13,0,0,0
141.98,83.21,0,0,0,24.14,0,0,0
143.0,83.21,0,0,0,24.12,0,0,0
143.97,83.25,0,0,0,24.15,0,0,0
144.98,83.23,0,0,0,24.12,0,0,0
145.97,83.24,0,0,0,24.13,0,0,0
147.01,83.26,0,0,0,24.13,0,0,0
147.99,83.25,0,0,0,24.12,0,0,0
148.99,83.26,0,0,0,24.13,0,0,0
150.01,83.26,0,0,0,24.14,0,0,0
151.01,83.27,0,0,0,24.15,0,0,0
151.99,83.29,0,0,0,24.11,0,0,0
153.01,83.32,0,0,0,24.12,0,0,0
153.99,83.31,0,0,0,24.15,0,0,0
154.98,83.34,0,0,0,24.12,0,0,0
156.0,83.32,0,0,0,24.14,0,0,0
157.01,83.36,0,0,0,24.16,0,0,0
158.0,83.33,0,0,0,24.13,0,0,0
158.98,83.34,0,0,0,24.15,0,0,0
160.0,83.36,0,0,0,24.15,0,0,0
160.98,83.36,0,0,0,24.14,0,0,0
161.97,83.38,0,0,0,24.13,0,0,0
162.93,83.4,0,0,0,24.16,0,0,0
163.93,83.39,0,0,0,24.14,0,0,0
164.92,83.39,0,0,0,24.12,0,0,0
165.92,83.41,0,0,0,24.13,0,0,0
166.92,83.4,0,0,0,24.12,0,0,0
167.92,83.42,0,0,0,24.15,0,0,0
168.92,83.43,0,0,0,24.12,0,0,0
169.92,83.42,0,0,0,24.11,0,0,0
170.92,83.44,0,0,0,24.14,0,0,0
171.92,83.44,0,0,0,24.12,0,0,0
172.92,83.45,0,0,0,24.12,0,0,0
173.91,83.45,0,0,0,24.14,0,0,0
174.91,83.48,0,0,0,24.15,0,0,0
175.91,83.46,0,0,0,24.12,0,0,0
176.91,83.49,0,0,0,24.13,0,0,0
177.91,83.48,0,0,0,24.13,0,0,0
178.91,83.48,0,0,0,24.12,0,0,0
179.91,83.52,0,0,0,24.13,0,0,0
180.91,83.52,0,0,0,24.14,0,0,0
181.9,83.53,0,0,0,24.13,0,0,0
182.9,83.53,0,0,0,24.11,0,0,0
183.9,83.53,0,0,0,24.13,0,0,0
184.9,83.54,0,0,0,24.12,0,0,0
185.9,83.56,0,0,0,24.11,0,0,0
186.9,83.57,0,0,0,24.14,0,0,0
187.9,83.57,0,0,0,24.11,0,0,0
188.9,83.57,0,0,0,24.11,0,0,0
189.9,83.58,0,0,0,24.13,0,0,0
190.89,83.58,0,0,0,24.13,0,0,0
191.89,83.61,0,0,0,24.11,0,0,0
192.89,83.62,0,0,0,24.12,0,0,0
193.89,83.63,0,0,0,24.14,0,0,0
194.89,83.63,0,0,0,24.12,0,0,0
195.89,83.62,0,0,0,24.12,0,0,0
196.89,83.64,0,0,0,24.12,0,0,0
197.89,83.66,0,0,0,24.13,0,0,0
198.88,83.64,0,0,0,24.12,0,0,0
199.88,83.67,0,0,0,24.12,0,0,0
200.88,83.68,0,0,0,24.12,0,0,0
201.88,83.66,0,0,0,24.13,0,0,0
202.88,83.7,0,0,0,24.13,0,0,0
203.88,83.7,0,0,0,24.13,0,0,0
204.88,83.7,0,0,0,24.12,0,0,0
205.88,83.72,0,0,0,24.14,0,0,0
206.87,83.73,0,0,0,24.11,0,0,0
207.87,83.73,0,0,0,24.12,0,0,0
208.87,83.73,0,0,0,24.12,0,0,0
209.87,83.76,0,0,0,24.11,0,0,0
210.87,83.79,0,0,0,24.14,0,0,0
211.87,83.77,0,0,0,24.13,0,0,0
212.87,83.76,0,0,0,24.12,0,0,0
213.87,83.78,0,0,0,24.14,0,0,0
214.86,83.79,0,0,0,24.11,0,0,0
215.86,83.79,0,0,0,24.11,0,0,0
216.86,83.82,0,0,0,24.11,0,0,0
217.86,83.82,0,0,0,24.14,0,0,0
218.86,83.82,0,0,0,24.12,0,0,0
219.86,83.82,0,0,0,24.12,0,0,0
220.86,83.84,0,0,0,24.11,0,0,0
221.85,83.85,0,0,0,24.11,0,0,0
222.85,83.86,0,0,0,24.13,0,0,0
223.85,83.86,0,0,0,24.12,0,0,0
224.85,83.85,0,0,0,24.11,0,0,0
225.85,83.88,0,0,0,24.12,0,0,0
226.85,83.88,0,0,0,24.11,0,0,0
227.85,83.9,0,0,0,24.12,0,0,0
228.85,83.93,0,0,0,24.14,0,0,0
229.84,83.92,0,0,0,24.13,0,0,0
230.84,83.9,0,0,0,24.11,0,0,0
231.84,83.9,0,0,0,24.11,0,0,0
232.84,83.94,0,0,0,24.12,0,0,0
233.84,83.95,0,0,0,24.12,0,0,0
234.84,83.96,0,0,0,24.12,0,0,0
235.84,83.95,0,0,0,24.12,0,0,0
236.84,83.96,0,0,0,24.11,0,0,0
237.84,83.96,0,0,0,24.13,0,0,0
238.83,83.99,0,0,0,24.11,0,0,0
239.83,83.98,0,0,0,24.12,0,0,0
240.83,83.97,0,0,0,24.12,0,0,0
241.83,83.99,0,0,0,24.13,0,0,0
242.83,84.0,0,0,0,24.12,0,0,0
243.83,83.98,0,0,0,24.1,0,0,0
244.83,83.97,0,0,0,24.11,0,0,0
245.83,83.96,0,0,0,24.13,0,0,0
246.85,83.9,0,0,0,24.1,0,0,0
247.82,83.91,0,0,0,24.13,0,0,0
248.82,83.87,0,0,0,24.1,0,0,0
249.82,83.83,0,0,0,24.11,0,0,0
250.82,83.81,0,0,0,24.11,0,0,0
251.82,83.78,0,0,0,24.1,0,0,0
252.82,83.73,0,0,0,24.09,0,0,0
253.81,83.75,0,0,0,24.12,0,0,0
254.81,83.71,0,0,0,24.11,0,0,0
255.81,83.72,0,0,0,24.11,0,0,0
256.81,83.67,0,0,0,24.11,0,0,0
257.81,83.65,0,0,0,24.11,0,0,0
258.81,83.62,0,0,0,24.1,0,0,0
259.81,83.61,0,0,0,24.1,0,0,0
260.81,83.63,0,0,0,24.13,0,0,0
261.82,83.6,0,0,0,24.11,0,0,0
262.86,83.56,0,0,0,24.12,0,0,0
263.8,83.56,0,0,0,24.12,0,0,0
264.81,83.57,0,0,0,24.11,0,0,0
265.81,83.52,0,0,0,24.13,0,0,0
266.81,83.54,0,0,0,24.12,0,0,0
267.85,83.51,0,0,0,24.12,0,0,0
268.82,83.52,0,0,0,24.12,0,0,0
269.82,83.49,0,0,0,24.11,0,0,0
270.82,83.48,0,0,0,24.1,0,0,0
271.82,83.48,0,0,0,24.12,0,0,0
272.83,83.46,0,0,0,24.12,0,0,0
273.8,83.47,0,0,0,24.12,0,0,0
274.81,83.46,0,0,0,24.12,0,0,0
275.81,83.43,0,0,0,24.1,0,0,0
276.83,83.43,0,0,0,24.1,0,0,0
277.82,83.4,0,0,0,24.1,0,0,0
278.81,83.43,0,0,0,24.12,0,0,0
279.82,83.4,0,0,0,24.13,0,0,0
280.84,83.36,0,0,0,24.1,0,0,0
281.84,83.39,0,0,0,24.13,0,0,0
282.84,83.37,0,0,0,24.13,0,0,0
283.83,83.35,0,0,0,24.11,0,0,0
284.82,83.37,0,0,0,24.12,0,0,0
285.82,83.34,0,0,0,24.1,0,0,0
286.77,83.33,0,0,0,24.09,0,0,0
287.77,83.34,0,0,0,24.12,0,0,0
288.77,83.34,0,0,0,24.12,0,0,0
289.77,83.32,0,0,0,24.11,0,0,0
290.77,83.29,0,0,0,24.12,0,0,0
291.77,83.31,0,0,0,24.11,0,0,0
292.76,83.28,0,0,0,24.11,0,0,0
293.76,83.3,0,0,0,24.1,0,0,0
294.76,83.27,0,0,0,24.12,0,0,0
295.76,83.29,0,0,0,24.11,0,0,0
296.76,83.25,0,0,0,24.1,0,0,0
297.76,83.26,0,0,0,24.12,0,0,0
298.76,83.25,0,0,0,24.1,0,0,0
299.76,83.24,0,0,0,24.11,0,0,0
300.75,83.23,0,0,0,24.11,0,0,0
301.75,83.26,0,0,0,24.1,0,0,0
302.75,83.23,0,0,0,24.11,0,0,0
303.75,83.22,0,0,0,24.08,0,0,0
304.75,83.22,0,0,0,24.1,0,0,0
305.75,83.23,0,0,0,24.11,0,0,0
306.75,83.21,0,0,0,24.09,0,0,0
307.74,83.21,0,0,0,24.11,0,0,0
308.74,83.19,0,0,0,24.12,0,0,0
309.74,83.18,0,0,0,24.1,0,0,0
310.74,83.18,0,0,0,24.11,0,0,0
311.74,83.17,0,0,0,24.11,0,0,0
312.74,83.19,0,0,0,24.11,0,0,0
313.74,83.18,0,0,0,24.12,0,0,0
314.74,83.18,0,0,0,24.08,0,0,0
315.73,83.16,0,0,0,24.11,0,0,0
316.73,83.15,0,0,0,24.12,0,0,0
317.73,83.15,0,0,0,24.1,0,0,0
318.73,83.17,0,0,0,24.09,0,0,0
319.73,83.13,0,0,0,24.11,0,0,0
320.73,83.14,0,0,0,24.1,0,0,0
321.74,83.12,0,0,0,24.09,0,0,0
322.73,83.13,0,0,0,24.09,0,0,0
323.75,83.15,0,0,0,24.11,0,0,0
324.72,83.12,0,0,0,24.09,0,0,0
325.72,83.12,0,0,0,24.1,0,0,0
326.72,83.13,0,0,0,24.1,0,0,0
327.73,83.1,0,0,0,24.08,0,0,0
328.72,83.12,0,0,0,24.1,0,0,0
329.72,83.09,0,0,0,24.09,0,0,0
330.72,83.09,0,0,0,24.09,0,0,0
331.71,83.09,0,0,0,24.08,0,0,0
332.71,83.08,0,0,0,24.08,0,0,0
333.71,83.09,0,0,0,24.07,0,0,0
334.71,83.07,0,0,0,24.07,0,0,0
335.71,83.08,0,0,0,24.1,0,0,0
336.75,83.09,0,0,0,24.11,0,0,0
337.71,83.09,0,0,0,24.1,0,0,0
338.72,83.08,0,0,0,24.08,0,0,0
339.72,83.06,0,0,0,24.09,0,0,0
340.72,83.06,0,0,0,24.09,0,0,0
341.72,83.05,0,0,0,24.1,0,0,0
342.73,83.05,0,0,0,24.09,0,0,0
343.73,83.08,0,0,0,24.1,0,0,0
344.73,83.07,0,0,0,24.11,0,0,0
345.72,83.05,0,0,0,24.11,0,0,0
346.73,83.04,0,0,0,24.09,0,0,0
347.72,83.04,0,0,0,24.1,0,0,0
348.73,83.05,0,0,0,24.1,0,0,0
349.72,83.04,0,0,0,24.09,0,0,0
350.74,83.04,0,0,0,24.09,0,0,0
351.79,83.02,0,0,0,24.07,0,0,0
352.73,83.01,0,0,0,24.09,0,0,0
353.72,83.04,0,0,0,24.1,0,0,0
354.73,83.03,0,0,0,24.1,0,0,0
355.73,83.01,0,0,0,24.1,0,0,0
356.7,83.02,0,0,0,24.11,0,0,0
357.74,83.03,0,0,0,24.09,0,0,0
358.73,83.0,0,0,0,24.09,0,0,0
359.74,83.0,0,0,0,24.09,0,0,0
360.71,83.01,0,0,0,24.08,0,0,0
361.7,82.98,0,0,0,24.11,0,0,0
362.72,82.99,0,0,0,24.1,0,0,0
363.71,83.0,0,0,0,24.1,0,0,0
364.72,82.97,0,0,0,24.1,0,0,0
365.72,82.97,0,0,0,24.1,0,0,0
366.67,82.98,0,0,0,24.07,0,0,0
367.72,82.99,0,0,0,24.09,0,0,0
368.67,82.99,0,0,0,24.09,0,0,0
369.72,83.0,0,0,0,24.09,0,0,0
370.67,82.97,0,0,0,24.1,0,0,0
371.73,82.96,0,0,0,24.08,0,0,0
372.67,82.96,0,0,0,24.08,0,0,0
373.67,82.95,0,0,0,24.1,0,0,0
374.67,82.96,0,0,0,24.1,0,0,0
375.66,82.96,0,0,0,24.09,0,0,0
376.66,82.96,0,0,0,24.07,0,0,0
377.66,82.95,0,0,0,24.09,0,0,0
378.66,82.95,0,0,0,24.08,0,0,0
379.66,82.93,0,0,0,24.08,0,0,0
380.66,82.95,0,0,0,24.11,0,0,0
381.66,82.92,0,0,0,24.07,0,0,0
382.66,82.92,0,0,0,24.07,0,0,0
383.65,82.94,0,0,0,24.07,0,0,0
384.65,82.92,0,0,0,24.07,0,0,0
385.65,82.93,0,0,0,24.09,0,0,0
386.65,82.93,0,0,0,24.09,0,0,0
