RH and T log,Fri Sep 12 16:47:13 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
39.47,37.06,0,0,0,255.0,0,0,0
40.32,37.06,0,0,0,255.0,0,0,0
41.33,37.06,0,0,0,255.0,0,0,0
42.33,37.06,0,0,0,255.0,0,0,0
43.33,37.06,0,0,0,255.0,0,0,0
44.34,37.06,0,0,0,255.0,0,0,0
45.36,37.06,0,0,0,255.0,0,0,0
46.32,37.06,0,0,0,255.0,0,0,0
47.32,37.06,0,0,0,255.0,0,0,0
48.34,37.06,0,0,0,255.0,0,0,0
49.32,37.06,0,0,0,255.0,0,0,0
50.35,37.06,0,0,0,255.0,0,0,0
51.32,37.06,0,0,0,255.0,0,0,0
52.33,37.06,0,0,0,255.0,0,0,0
53.32,37.06,0,0,0,255.0,0,0,0
54.31,37.06,0,0,0,255.0,0,0,0
55.32,37.06,0,0,0,255.0,0,0,0
56.32,37.06,0,0,0,255.0,0,0,0
57.33,37.06,0,0,0,255.0,0,0,0
58.32,37.06,0,0,0,255.0,0,0,0
59.3,37.06,0,0,0,255.0,0,0,0
60.3,37.06,0,0,0,255.0,0,0,0
61.3,37.06,0,0,0,255.0,0,0,0
62.31,37.06,0,0,0,255.0,0,0,0
63.32,37.06,0,0,0,255.0,0,0,0
64.31,37.06,0,0,0,255.0,0,0,0
65.31,37.06,0,0,0,255.0,0,0,0
66.33,37.06,0,0,0,255.0,0,0,0
67.32,37.06,0,0,0,255.0,0,0,0
68.31,37.06,0,0,0,255.0,0,0,0
69.29,37.06,0,0,0,255.0,0,0,0
70.32,37.06,0,0,0,255.0,0,0,0
71.32,37.06,0,0,0,255.0,0,0,0
72.31,37.06,0,0,0,255.0,0,0,0
73.29,37.06,0,0,0,255.0,0,0,0
74.37,37.06,0,0,0,255.0,0,0,0
77.8,37.06,0,0,0,255.0,0,0,0
81.84,37.06,0,0,0,255.0,0,0,0
89.33,37.06,0,0,0,255.0,0,0,0
