RH and T log,Fri Sep 12 15:14:26 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
11.2,43.62,0,0,0,26.5,0,0,0
11.57,43.6,0,0,0,26.51,0,0,0
12.57,43.55,0,0,0,26.51,0,0,0
13.57,43.58,0,0,0,26.51,0,0,0
14.57,43.62,0,0,0,26.49,0,0,0
15.57,43.62,0,0,0,26.52,0,0,0
16.57,43.68,0,0,0,26.49,0,0,0
17.57,43.68,0,0,0,26.5,0,0,0
18.56,43.73,0,0,0,26.5,0,0,0
19.56,43.8,0,0,0,26.5,0,0,0
20.56,43.83,0,0,0,26.51,0,0,0
21.56,43.84,0,0,0,26.49,0,0,0
22.56,43.88,0,0,0,26.48,0,0,0
23.56,43.9,0,0,0,26.45,0,0,0
24.56,43.93,0,0,0,26.45,0,0,0
25.56,43.88,0,0,0,26.43,0,0,0
26.56,43.89,0,0,0,26.43,0,0,0
27.55,43.9,0,0,0,26.44,0,0,0
28.55,43.9,0,0,0,26.42,0,0,0
29.55,43.9,0,0,0,26.39,0,0,0
30.55,43.93,0,0,0,26.39,0,0,0
31.55,43.93,0,0,0,26.39,0,0,0
32.55,43.95,0,0,0,26.4,0,0,0
33.55,43.93,0,0,0,26.38,0,0,0
34.55,44.01,0,0,0,26.39,0,0,0
35.55,44.01,0,0,0,26.38,0,0,0
36.55,44.03,0,0,0,26.37,0,0,0
37.54,44.06,0,0,0,26.37,0,0,0
38.54,44.06,0,0,0,26.36,0,0,0
39.54,44.01,0,0,0,26.36,0,0,0
40.54,44.02,0,0,0,26.34,0,0,0
41.54,44.03,0,0,0,26.35,0,0,0
42.54,44.0,0,0,0,26.35,0,0,0
43.54,44.02,0,0,0,26.33,0,0,0
44.54,44.04,0,0,0,26.36,0,0,0
45.54,44.05,0,0,0,26.35,0,0,0
46.54,44.05,0,0,0,26.35,0,0,0
47.53,44.08,0,0,0,26.35,0,0,0
48.53,44.05,0,0,0,26.36,0,0,0
49.53,44.06,0,0,0,26.33,0,0,0
50.53,44.09,0,0,0,26.36,0,0,0
51.53,44.04,0,0,0,26.36,0,0,0
52.53,44.06,0,0,0,26.37,0,0,0
53.53,44.07,0,0,0,26.37,0,0,0
54.53,44.07,0,0,0,26.37,0,0,0
55.53,44.03,0,0,0,26.37,0,0,0
56.52,44.07,0,0,0,26.33,0,0,0
57.52,44.05,0,0,0,26.35,0,0,0
58.52,44.09,0,0,0,26.38,0,0,0
59.52,44.11,0,0,0,26.38,0,0,0
60.52,44.11,0,0,0,26.37,0,0,0
61.52,44.09,0,0,0,26.37,0,0,0
62.52,44.09,0,0,0,26.38,0,0,0
63.52,44.11,0,0,0,26.37,0,0,0
64.52,44.1,0,0,0,26.38,0,0,0
65.52,44.09,0,0,0,26.38,0,0,0
66.51,44.1,0,0,0,26.38,0,0,0
67.51,44.1,0,0,0,26.38,0,0,0
68.51,44.11,0,0,0,26.39,0,0,0
69.51,44.12,0,0,0,26.37,0,0,0
70.51,44.14,0,0,0,26.38,0,0,0
71.51,44.11,0,0,0,26.38,0,0,0
72.51,44.12,0,0,0,26.38,0,0,0
73.51,44.1,0,0,0,26.38,0,0,0
74.51,44.12,0,0,0,26.41,0,0,0
75.5,44.12,0,0,0,26.39,0,0,0
76.5,44.14,0,0,0,26.38,0,0,0
77.5,44.16,0,0,0,26.39,0,0,0
78.5,44.17,0,0,0,26.4,0,0,0
79.5,44.17,0,0,0,26.4,0,0,0
80.5,44.2,0,0,0,26.39,0,0,0
81.5,44.19,0,0,0,26.39,0,0,0
82.5,44.16,0,0,0,26.4,0,0,0
83.49,44.16,0,0,0,26.42,0,0,0
84.49,44.15,0,0,0,26.39,0,0,0
85.49,44.12,0,0,0,26.42,0,0,0
86.49,44.15,0,0,0,26.4,0,0,0
87.49,44.17,0,0,0,26.4,0,0,0
88.49,44.21,0,0,0,26.42,0,0,0
89.49,44.22,0,0,0,26.43,0,0,0
90.49,44.23,0,0,0,26.41,0,0,0
91.49,44.18,0,0,0,26.4,0,0,0
92.48,44.21,0,0,0,26.41,0,0,0
93.48,44.2,0,0,0,26.41,0,0,0
94.48,44.2,0,0,0,26.4,0,0,0
95.48,44.17,0,0,0,26.38,0,0,0
96.48,44.13,0,0,0,26.42,0,0,0
97.48,44.15,0,0,0,26.41,0,0,0
