RH and T log,Fri Sep 12 15:32:44 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
9.32,37.05,0,0,0,255.0,0,0,0
10.09,37.05,0,0,0,255.0,0,0,0
11.09,37.05,0,0,0,255.0,0,0,0
12.09,37.05,0,0,0,255.0,0,0,0
13.09,37.05,0,0,0,255.0,0,0,0
14.09,37.05,0,0,0,255.0,0,0,0
15.09,37.05,0,0,0,255.0,0,0,0
16.09,37.05,0,0,0,255.0,0,0,0
17.09,37.05,0,0,0,255.0,0,0,0
18.09,37.05,0,0,0,255.0,0,0,0
19.08,37.05,0,0,0,255.0,0,0,0
20.08,37.05,0,0,0,255.0,0,0,0
21.08,37.05,0,0,0,255.0,0,0,0
22.08,37.05,0,0,0,255.0,0,0,0
23.08,37.05,0,0,0,255.0,0,0,0
24.08,37.05,0,0,0,255.0,0,0,0
25.08,37.05,0,0,0,255.0,0,0,0
26.08,37.05,0,0,0,255.0,0,0,0
27.08,37.05,0,0,0,255.0,0,0,0
28.07,37.05,0,0,0,255.0,0,0,0
29.07,37.05,0,0,0,255.0,0,0,0
30.07,37.05,0,0,0,255.0,0,0,0
31.07,37.05,0,0,0,255.0,0,0,0
