RH and T log,Fri Sep 12 16:36:38 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
17.12,70.62,0,0,0,24.2,0,0,0
17.25,70.63,0,0,0,24.21,0,0,0
18.22,70.23,0,0,0,24.12,0,0,0
19.25,68.96,0,0,0,24.09,0,0,0
20.24,68.15,0,0,0,24.07,0,0,0
21.26,68.01,0,0,0,24.01,0,0,0
22.16,67.77,0,0,0,23.98,0,0,0
23.25,67.59,0,0,0,23.95,0,0,0
24.16,67.63,0,0,0,24.01,0,0,0
25.16,67.82,0,0,0,23.95,0,0,0
26.16,68.12,0,0,0,24.02,0,0,0
27.15,68.86,0,0,0,23.95,0,0,0
28.15,67.98,0,0,0,23.94,0,0,0
29.15,67.8,0,0,0,23.93,0,0,0
30.15,67.56,0,0,0,24.0,0,0,0
31.15,67.78,0,0,0,23.96,0,0,0
32.15,67.3,0,0,0,23.93,0,0,0
33.15,67.57,0,0,0,23.96,0,0,0
34.15,68.0,0,0,0,23.96,0,0,0
35.15,68.23,0,0,0,23.92,0,0,0
36.14,68.21,0,0,0,23.95,0,0,0
37.14,68.83,0,0,0,23.95,0,0,0
38.14,68.6,0,0,0,23.98,0,0,0
39.14,68.7,0,0,0,23.94,0,0,0
40.14,68.17,0,0,0,23.91,0,0,0
41.14,68.39,0,0,0,23.95,0,0,0
42.14,68.62,0,0,0,23.93,0,0,0
43.14,67.83,0,0,0,23.98,0,0,0
44.14,67.87,0,0,0,23.95,0,0,0
45.13,67.29,0,0,0,23.97,0,0,0
46.13,67.1,0,0,0,24.01,0,0,0
47.13,67.56,0,0,0,23.89,0,0,0
48.13,66.45,0,0,0,23.81,0,0,0
49.13,65.87,0,0,0,23.78,0,0,0
50.13,65.05,0,0,0,23.67,0,0,0
51.13,64.06,0,0,0,23.69,0,0,0
52.13,63.5,0,0,0,23.72,0,0,0
53.13,63.19,0,0,0,23.77,0,0,0
54.12,62.94,0,0,0,23.78,0,0,0
55.12,62.64,0,0,0,23.7,0,0,0
56.12,62.31,0,0,0,23.61,0,0,0
57.12,62.95,0,0,0,23.56,0,0,0
58.12,63.85,0,0,0,23.49,0,0,0
59.12,64.75,0,0,0,23.47,0,0,0
60.12,65.45,0,0,0,23.45,0,0,0
61.12,65.75,0,0,0,23.39,0,0,0
62.12,65.86,0,0,0,23.4,0,0,0
63.11,66.28,0,0,0,23.41,0,0,0
64.11,66.68,0,0,0,23.39,0,0,0
65.11,66.94,0,0,0,23.39,0,0,0
66.11,67.04,0,0,0,23.37,0,0,0
67.11,67.1,0,0,0,23.37,0,0,0
68.11,67.17,0,0,0,23.36,0,0,0
69.11,67.01,0,0,0,23.36,0,0,0
70.11,67.09,0,0,0,23.36,0,0,0
71.1,66.94,0,0,0,23.35,0,0,0
72.1,66.82,0,0,0,23.33,0,0,0
73.1,66.86,0,0,0,23.34,0,0,0
74.1,66.85,0,0,0,23.34,0,0,0
75.1,66.86,0,0,0,23.36,0,0,0
76.1,66.81,0,0,0,23.34,0,0,0
77.1,66.6,0,0,0,23.38,0,0,0
78.1,66.31,0,0,0,23.39,0,0,0
79.1,65.86,0,0,0,23.38,0,0,0
80.1,65.22,0,0,0,23.41,0,0,0
81.09,64.68,0,0,0,23.43,0,0,0
82.09,64.32,0,0,0,23.44,0,0,0
83.09,63.91,0,0,0,23.47,0,0,0
84.09,63.49,0,0,0,23.48,0,0,0
85.09,63.46,0,0,0,23.53,0,0,0
86.09,63.56,0,0,0,23.52,0,0,0
87.09,63.76,0,0,0,23.54,0,0,0
88.09,63.52,0,0,0,23.59,0,0,0
89.08,62.9,0,0,0,23.6,0,0,0
90.08,62.17,0,0,0,23.64,0,0,0
91.08,61.46,0,0,0,23.68,0,0,0
92.08,61.02,0,0,0,23.66,0,0,0
93.08,60.79,0,0,0,23.69,0,0,0
94.08,60.7,0,0,0,23.7,0,0,0
95.08,60.53,0,0,0,23.71,0,0,0
96.08,60.16,0,0,0,23.74,0,0,0
97.08,59.94,0,0,0,23.73,0,0,0
98.07,59.65,0,0,0,23.76,0,0,0
99.07,59.27,0,0,0,23.76,0,0,0
100.07,58.91,0,0,0,23.76,0,0,0
101.07,58.78,0,0,0,23.74,0,0,0
102.07,58.73,0,0,0,23.74,0,0,0
103.07,58.7,0,0,0,23.75,0,0,0
104.07,58.62,0,0,0,23.77,0,0,0
105.07,58.89,0,0,0,23.82,0,0,0
106.07,58.84,0,0,0,24.66,0,0,0
107.07,67.44,0,0,0,27.92,0,0,0
108.06,78.34,0,0,0,29.7,0,0,0
109.06,87.33,0,0,0,35.85,0,0,0
110.06,91.77,0,0,0,36.07,0,0,0
111.06,93.97,0,0,0,35.85,0,0,0
112.06,95.27,0,0,0,35.93,0,0,0
113.06,95.87,0,0,0,35.31,0,0,0
114.06,96.42,0,0,0,35.7,0,0,0
115.06,96.8,0,0,0,36.24,0,0,0
116.05,97.27,0,0,0,38.05,0,0,0
117.05,97.63,0,0,0,40.11,0,0,0
118.05,97.77,0,0,0,42.15,0,0,0
119.05,97.62,0,0,0,42.27,0,0,0
120.05,97.57,0,0,0,42.4,0,0,0
121.05,97.6,0,0,0,42.59,0,0,0
122.05,97.67,0,0,0,42.77,0,0,0
123.05,97.73,0,0,0,43.0,0,0,0
124.05,97.77,0,0,0,43.16,0,0,0
125.05,97.84,0,0,0,43.56,0,0,0
126.04,97.85,0,0,0,43.74,0,0,0
127.04,97.88,0,0,0,43.92,0,0,0
128.04,97.9,0,0,0,44.1,0,0,0
129.04,97.93,0,0,0,44.3,0,0,0
130.04,97.96,0,0,0,44.48,0,0,0
131.04,97.97,0,0,0,44.66,0,0,0
132.04,98.01,0,0,0,44.83,0,0,0
133.03,98.0,0,0,0,45.08,0,0,0
134.03,98.01,0,0,0,45.23,0,0,0
135.03,98.03,0,0,0,45.41,0,0,0
136.03,98.03,0,0,0,45.52,0,0,0
137.03,98.05,0,0,0,45.77,0,0,0
138.03,98.03,0,0,0,45.9,0,0,0
139.03,98.05,0,0,0,46.06,0,0,0
140.03,98.07,0,0,0,46.19,0,0,0
141.03,98.05,0,0,0,46.33,0,0,0
142.02,98.06,0,0,0,46.46,0,0,0
143.02,98.1,0,0,0,46.58,0,0,0
144.02,98.1,0,0,0,46.71,0,0,0
145.02,98.09,0,0,0,46.83,0,0,0
146.02,98.09,0,0,0,46.92,0,0,0
147.02,98.11,0,0,0,47.1,0,0,0
148.02,98.1,0,0,0,47.15,0,0,0
149.02,98.09,0,0,0,47.27,0,0,0
150.02,98.11,0,0,0,47.44,0,0,0
151.02,98.13,0,0,0,47.54,0,0,0
152.01,98.14,0,0,0,47.67,0,0,0
153.01,98.12,0,0,0,47.76,0,0,0
154.01,98.14,0,0,0,47.88,0,0,0
155.01,98.1,0,0,0,47.9,0,0,0
156.01,98.12,0,0,0,48.0,0,0,0
157.01,98.12,0,0,0,48.07,0,0,0
158.01,98.14,0,0,0,48.2,0,0,0
159.01,98.13,0,0,0,48.28,0,0,0
160.01,98.14,0,0,0,48.37,0,0,0
161.0,98.15,0,0,0,48.51,0,0,0
162.0,98.11,0,0,0,48.59,0,0,0
163.0,98.11,0,0,0,48.62,0,0,0
164.0,98.12,0,0,0,48.73,0,0,0
165.0,98.16,0,0,0,48.95,0,0,0
166.0,98.15,0,0,0,49.0,0,0,0
167.0,98.14,0,0,0,49.08,0,0,0
168.0,98.12,0,0,0,49.19,0,0,0
169.0,98.13,0,0,0,49.24,0,0,0
170.0,98.13,0,0,0,49.28,0,0,0
170.99,98.11,0,0,0,49.38,0,0,0
171.99,98.11,0,0,0,49.48,0,0,0
172.99,98.14,0,0,0,49.66,0,0,0
173.99,98.12,0,0,0,49.69,0,0,0
174.99,98.11,0,0,0,49.74,0,0,0
175.99,98.1,0,0,0,49.84,0,0,0
176.99,98.12,0,0,0,49.89,0,0,0
177.99,98.1,0,0,0,50.0,0,0,0
178.98,98.11,0,0,0,50.05,0,0,0
179.98,98.11,0,0,0,50.15,0,0,0
180.98,98.11,0,0,0,50.17,0,0,0
181.98,98.11,0,0,0,50.22,0,0,0
182.98,98.1,0,0,0,50.26,0,0,0
