RH and T log,Fri Sep 12 16:58:17 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.48,90.36,0,0,0,22.07,0,0,0
7.1,90.34,0,0,0,22.05,0,0,0
8.1,90.38,0,0,0,22.04,0,0,0
9.1,90.4,0,0,0,22.04,0,0,0
10.1,90.45,0,0,0,22.04,0,0,0
11.09,90.5,0,0,0,22.03,0,0,0
12.09,90.5,0,0,0,22.0,0,0,0
13.09,90.53,0,0,0,22.01,0,0,0
14.09,90.58,0,0,0,21.99,0,0,0
15.09,90.64,0,0,0,22.0,0,0,0
16.09,90.67,0,0,0,21.99,0,0,0
17.08,90.69,0,0,0,21.97,0,0,0
18.08,90.72,0,0,0,21.98,0,0,0
19.08,90.75,0,0,0,21.96,0,0,0
20.08,90.77,0,0,0,21.95,0,0,0
21.08,90.83,0,0,0,21.94,0,0,0
22.08,90.88,0,0,0,21.94,0,0,0
23.08,90.9,0,0,0,21.93,0,0,0
24.07,90.96,0,0,0,21.9,0,0,0
25.07,90.97,0,0,0,21.88,0,0,0
26.07,91.0,0,0,0,21.88,0,0,0
27.07,91.06,0,0,0,21.88,0,0,0
28.07,91.09,0,0,0,21.88,0,0,0
29.07,91.14,0,0,0,21.87,0,0,0
30.07,91.17,0,0,0,21.85,0,0,0
31.06,91.21,0,0,0,21.84,0,0,0
32.06,91.26,0,0,0,21.83,0,0,0
33.06,91.28,0,0,0,21.8,0,0,0
34.06,91.34,0,0,0,21.82,0,0,0
35.06,91.36,0,0,0,21.8,0,0,0
36.06,91.4,0,0,0,21.8,0,0,0
37.05,91.42,0,0,0,21.8,0,0,0
38.05,91.47,0,0,0,21.76,0,0,0
39.05,91.49,0,0,0,21.76,0,0,0
40.05,91.54,0,0,0,21.75,0,0,0
41.05,91.56,0,0,0,21.75,0,0,0
42.05,91.62,0,0,0,21.74,0,0,0
43.04,91.64,0,0,0,21.73,0,0,0
44.04,91.66,0,0,0,21.72,0,0,0
45.04,91.68,0,0,0,21.7,0,0,0
46.04,91.75,0,0,0,21.7,0,0,0
47.04,91.77,0,0,0,21.68,0,0,0
48.04,91.82,0,0,0,21.68,0,0,0
49.03,91.85,0,0,0,21.69,0,0,0
50.03,91.86,0,0,0,21.68,0,0,0
51.03,91.89,0,0,0,21.65,0,0,0
52.03,91.94,0,0,0,21.64,0,0,0
53.03,91.94,0,0,0,21.63,0,0,0
54.03,92.0,0,0,0,21.63,0,0,0
55.02,92.01,0,0,0,21.6,0,0,0
