RH and T log,Thu Aug  7 13:01:30 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.46,64.8,0,0,0,21.0,0,0,0
6.84,64.81,0,0,0,21.0,0,0,0
7.85,64.8,0,0,0,21.0,0,0,0
8.85,64.81,0,0,0,21.01,0,0,0
9.84,64.82,0,0,0,20.99,0,0,0
10.92,64.84,0,0,0,21.02,0,0,0
16.68,64.84,0,0,0,21.01,0,0,0
16.83,64.86,0,0,0,21.01,0,0,0
17.85,64.84,0,0,0,21.01,0,0,0
18.9,64.83,0,0,0,21.0,0,0,0
19.89,64.84,0,0,0,21.01,0,0,0
20.85,64.85,0,0,0,21.03,0,0,0
21.84,64.83,0,0,0,21.02,0,0,0
22.85,64.84,0,0,0,21.01,0,0,0
23.86,64.81,0,0,0,21.01,0,0,0
24.85,64.82,0,0,0,21.03,0,0,0
34.43,64.85,0,0,0,21.01,0,0,0
34.89,64.86,0,0,0,21.01,0,0,0
35.88,64.85,0,0,0,20.99,0,0,0
36.94,64.87,0,0,0,21.02,0,0,0
37.92,64.84,0,0,0,21.02,0,0,0
38.89,64.83,0,0,0,21.01,0,0,0
39.93,64.84,0,0,0,21.0,0,0,0
40.83,64.86,0,0,0,21.05,0,0,0
41.83,64.84,0,0,0,21.0,0,0,0
42.82,64.86,0,0,0,21.01,0,0,0
43.93,64.85,0,0,0,21.01,0,0,0
44.9,64.87,0,0,0,21.01,0,0,0
45.88,64.83,0,0,0,21.01,0,0,0
46.94,64.85,0,0,0,20.99,0,0,0
47.93,64.9,0,0,0,21.0,0,0,0
48.86,64.89,0,0,0,21.01,0,0,0
50.04,64.91,0,0,0,21.0,0,0,0
50.81,64.94,0,0,0,21.01,0,0,0
51.87,64.93,0,0,0,21.02,0,0,0
52.93,64.93,0,0,0,21.02,0,0,0
53.81,64.89,0,0,0,21.0,0,0,0
54.97,64.9,0,0,0,21.0,0,0,0
55.92,64.9,0,0,0,21.02,0,0,0
56.84,64.9,0,0,0,21.01,0,0,0
57.92,64.92,0,0,0,21.01,0,0,0
58.84,64.91,0,0,0,21.01,0,0,0
59.91,64.91,0,0,0,21.0,0,0,0
60.94,64.9,0,0,0,21.01,0,0,0
61.79,64.92,0,0,0,21.03,0,0,0
62.92,64.92,0,0,0,21.01,0,0,0
63.92,64.94,0,0,0,21.01,0,0,0
64.79,64.98,0,0,0,20.98,0,0,0
65.95,64.97,0,0,0,20.99,0,0,0
66.83,64.99,0,0,0,20.98,0,0,0
67.78,64.98,0,0,0,20.96,0,0,0
68.97,64.96,0,0,0,21.0,0,0,0
69.78,64.98,0,0,0,20.98,0,0,0
70.84,64.97,0,0,0,21.0,0,0,0
71.78,64.98,0,0,0,20.99,0,0,0
72.95,64.97,0,0,0,21.0,0,0,0
73.78,64.97,0,0,0,21.01,0,0,0
74.78,64.96,0,0,0,21.02,0,0,0
75.78,64.97,0,0,0,21.0,0,0,0
76.78,64.98,0,0,0,21.01,0,0,0
77.78,64.96,0,0,0,21.0,0,0,0
78.78,64.95,0,0,0,21.0,0,0,0
79.77,64.96,0,0,0,20.98,0,0,0
80.77,64.96,0,0,0,21.02,0,0,0
81.77,64.94,0,0,0,21.0,0,0,0
82.77,64.96,0,0,0,21.0,0,0,0
83.77,64.97,0,0,0,21.03,0,0,0
84.77,64.95,0,0,0,21.02,0,0,0
85.77,64.94,0,0,0,21.04,0,0,0
86.77,64.92,0,0,0,21.02,0,0,0
87.77,64.91,0,0,0,21.03,0,0,0
88.77,64.92,0,0,0,21.05,0,0,0
89.77,64.9,0,0,0,21.03,0,0,0
90.77,64.92,0,0,0,21.04,0,0,0
91.77,64.92,0,0,0,21.04,0,0,0
92.76,64.88,0,0,0,21.05,0,0,0
93.77,64.89,0,0,0,21.05,0,0,0
94.76,64.9,0,0,0,21.03,0,0,0
95.76,64.91,0,0,0,21.03,0,0,0
96.76,64.87,0,0,0,21.04,0,0,0
97.76,64.91,0,0,0,21.05,0,0,0
98.76,64.87,0,0,0,21.04,0,0,0
99.76,64.88,0,0,0,21.06,0,0,0
100.76,64.88,0,0,0,21.04,0,0,0
101.76,64.88,0,0,0,21.03,0,0,0
102.76,64.89,0,0,0,21.03,0,0,0
103.76,64.88,0,0,0,21.03,0,0,0
104.76,64.88,0,0,0,21.02,0,0,0
105.75,64.89,0,0,0,21.02,0,0,0
106.75,64.86,0,0,0,21.01,0,0,0
107.75,64.89,0,0,0,20.99,0,0,0
108.75,64.87,0,0,0,21.04,0,0,0
109.75,64.87,0,0,0,21.0,0,0,0
110.75,64.84,0,0,0,21.02,0,0,0
111.75,64.83,0,0,0,21.02,0,0,0
112.75,64.82,0,0,0,21.04,0,0,0
113.75,64.84,0,0,0,21.01,0,0,0
114.75,64.86,0,0,0,21.03,0,0,0
115.75,64.87,0,0,0,20.98,0,0,0
116.75,64.88,0,0,0,21.02,0,0,0
117.75,64.92,0,0,0,21.02,0,0,0
118.74,64.91,0,0,0,21.02,0,0,0
119.74,64.93,0,0,0,21.01,0,0,0
121.0,64.92,0,0,0,21.01,0,0,0
121.74,64.93,0,0,0,21.0,0,0,0
122.74,64.91,0,0,0,21.0,0,0,0
123.74,64.94,0,0,0,21.01,0,0,0
124.74,64.93,0,0,0,21.0,0,0,0
125.74,64.94,0,0,0,20.99,0,0,0
126.74,64.94,0,0,0,21.0,0,0,0
127.76,64.94,0,0,0,21.01,0,0,0
128.74,64.93,0,0,0,21.01,0,0,0
129.74,64.95,0,0,0,21.0,0,0,0
130.74,64.95,0,0,0,21.01,0,0,0
131.74,64.97,0,0,0,21.0,0,0,0
132.73,64.97,0,0,0,20.99,0,0,0
133.73,64.98,0,0,0,21.0,0,0,0
134.73,64.98,0,0,0,20.99,0,0,0
135.73,64.97,0,0,0,20.96,0,0,0
136.73,65.0,0,0,0,20.97,0,0,0
137.73,65.02,0,0,0,20.98,0,0,0
