RH and T log,Thu Aug  7 11:06:44 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
130.13,65.19,0,0,0,20.39,0,0,0
131.18,65.15,0,0,0,20.41,0,0,0
132.22,65.15,0,0,0,20.38,0,0,0
133.09,65.14,0,0,0,20.38,0,0,0
134.19,65.13,0,0,0,20.38,0,0,0
135.3,65.14,0,0,0,20.38,0,0,0
136.26,65.13,0,0,0,20.38,0,0,0
137.29,65.16,0,0,0,20.39,0,0,0
138.1,65.14,0,0,0,20.36,0,0,0
139.13,65.17,0,0,0,20.37,0,0,0
140.27,65.18,0,0,0,20.4,0,0,0
141.15,65.17,0,0,0,20.39,0,0,0
142.09,65.19,0,0,0,20.41,0,0,0
143.33,65.19,0,0,0,20.38,0,0,0
