RH and T log,Fri Aug 29 06:52:00 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
4.86,55.79,0,0,0,25.63,0,0,0
5.58,55.83,0,0,0,25.64,0,0,0
6.58,55.78,0,0,0,25.63,0,0,0
7.58,55.79,0,0,0,25.63,0,0,0
835.53,57.1,0,0,0,25.16,0,0,0
836.53,57.1,0,0,0,25.15,0,0,0
837.53,57.09,0,0,0,25.16,0,0,0
838.53,57.07,0,0,0,25.15,0,0,0
839.53,57.1,0,0,0,25.17,0,0,0
840.53,57.11,0,0,0,25.18,0,0,0
841.53,57.1,0,0,0,25.18,0,0,0
842.53,57.09,0,0,0,25.15,0,0,0
843.53,57.09,0,0,0,25.14,0,0,0
844.53,57.08,0,0,0,25.15,0,0,0
845.53,57.06,0,0,0,25.15,0,0,0
846.53,57.1,0,0,0,25.14,0,0,0
847.53,57.09,0,0,0,25.14,0,0,0
848.53,57.09,0,0,0,25.15,0,0,0
849.53,57.08,0,0,0,25.12,0,0,0
850.53,57.09,0,0,0,25.12,0,0,0
851.53,57.08,0,0,0,25.15,0,0,0
852.53,57.06,0,0,0,25.13,0,0,0
853.53,57.05,0,0,0,25.12,0,0,0
854.53,57.08,0,0,0,25.15,0,0,0
855.53,57.05,0,0,0,25.14,0,0,0
856.53,57.08,0,0,0,25.16,0,0,0
857.53,57.07,0,0,0,25.14,0,0,0
858.53,57.04,0,0,0,25.13,0,0,0
859.53,57.06,0,0,0,25.16,0,0,0
860.53,57.08,0,0,0,25.13,0,0,0
861.53,57.06,0,0,0,25.14,0,0,0
862.53,57.07,0,0,0,25.16,0,0,0
863.53,57.06,0,0,0,25.13,0,0,0
864.53,57.04,0,0,0,25.15,0,0,0
