RH and T log,Thu Aug  7 13:19:22 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.81,64.92,0,0,0,21.15,0,0,0
7.28,64.9,0,0,0,21.14,0,0,0
8.28,64.89,0,0,0,21.14,0,0,0
9.17,64.88,0,0,0,21.15,0,0,0
10.23,64.93,0,0,0,21.16,0,0,0
11.26,64.88,0,0,0,21.14,0,0,0
12.27,64.85,0,0,0,21.16,0,0,0
13.25,64.84,0,0,0,21.15,0,0,0
14.23,64.87,0,0,0,21.16,0,0,0
15.14,64.86,0,0,0,21.16,0,0,0
16.19,64.86,0,0,0,21.17,0,0,0
17.14,64.86,0,0,0,21.17,0,0,0
18.13,64.85,0,0,0,21.16,0,0,0
19.13,64.85,0,0,0,21.16,0,0,0
20.13,64.84,0,0,0,21.16,0,0,0
21.13,64.83,0,0,0,21.14,0,0,0
22.13,64.85,0,0,0,21.17,0,0,0
23.13,64.84,0,0,0,21.16,0,0,0
24.13,64.83,0,0,0,21.16,0,0,0
25.13,64.83,0,0,0,21.14,0,0,0
26.13,64.82,0,0,0,21.16,0,0,0
27.13,64.82,0,0,0,21.16,0,0,0
28.13,64.84,0,0,0,21.16,0,0,0
29.13,64.85,0,0,0,21.16,0,0,0
30.13,64.83,0,0,0,21.16,0,0,0
31.13,64.83,0,0,0,21.15,0,0,0
32.12,64.8,0,0,0,21.13,0,0,0
33.12,64.83,0,0,0,21.16,0,0,0
34.12,64.8,0,0,0,21.13,0,0,0
35.12,64.85,0,0,0,21.16,0,0,0
36.12,64.83,0,0,0,21.16,0,0,0
37.12,64.86,0,0,0,21.15,0,0,0
38.12,64.86,0,0,0,21.16,0,0,0
39.12,64.86,0,0,0,21.14,0,0,0
40.12,64.87,0,0,0,21.17,0,0,0
41.12,64.85,0,0,0,21.14,0,0,0
42.12,64.85,0,0,0,21.15,0,0,0
43.12,64.83,0,0,0,21.16,0,0,0
44.12,64.87,0,0,0,21.15,0,0,0
45.12,64.86,0,0,0,21.14,0,0,0
46.11,64.84,0,0,0,21.16,0,0,0
47.11,64.84,0,0,0,21.15,0,0,0
48.11,64.86,0,0,0,21.15,0,0,0
49.11,64.85,0,0,0,21.16,0,0,0
50.11,64.86,0,0,0,21.14,0,0,0
51.11,64.91,0,0,0,21.14,0,0,0
52.11,64.91,0,0,0,21.15,0,0,0
53.11,64.94,0,0,0,21.16,0,0,0
54.11,64.91,0,0,0,21.13,0,0,0
