RH and T log,Thu Aug  7 11:11:28 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
11.38,64.31,0,0,0,20.73,0,0,0
12.37,64.32,0,0,0,20.74,0,0,0
13.38,64.32,0,0,0,20.72,0,0,0
14.61,64.3,0,0,0,20.72,0,0,0
15.23,64.33,0,0,0,20.73,0,0,0
16.28,64.32,0,0,0,20.73,0,0,0
17.4,64.34,0,0,0,20.69,0,0,0
18.35,64.33,0,0,0,20.71,0,0,0
19.31,64.34,0,0,0,20.69,0,0,0
20.5,64.38,0,0,0,20.72,0,0,0
21.25,64.35,0,0,0,20.7,0,0,0
22.48,64.37,0,0,0,20.7,0,0,0
23.39,64.38,0,0,0,20.71,0,0,0
24.33,64.36,0,0,0,20.71,0,0,0
25.22,64.36,0,0,0,20.72,0,0,0
26.22,64.37,0,0,0,20.73,0,0,0
27.22,64.38,0,0,0,20.71,0,0,0
28.22,64.38,0,0,0,20.74,0,0,0
29.22,64.35,0,0,0,20.71,0,0,0
30.22,64.39,0,0,0,20.73,0,0,0
31.22,64.39,0,0,0,20.7,0,0,0
32.22,64.39,0,0,0,20.7,0,0,0
33.22,64.39,0,0,0,20.67,0,0,0
34.22,64.41,0,0,0,20.7,0,0,0
35.22,64.39,0,0,0,20.69,0,0,0
36.22,64.39,0,0,0,20.7,0,0,0
37.22,64.4,0,0,0,20.7,0,0,0
