RH and T log,Thu Aug  7 10:57:15 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
42.1,65.47,0,0,0,20.43,0,0,0
42.11,65.49,0,0,0,20.43,0,0,0
42.11,65.47,0,0,0,20.44,0,0,0
42.34,65.45,0,0,0,20.45,0,0,0
43.34,65.43,0,0,0,20.42,0,0,0
44.34,65.44,0,0,0,20.44,0,0,0
45.34,65.45,0,0,0,20.46,0,0,0
46.34,65.44,0,0,0,20.44,0,0,0
47.34,65.44,0,0,0,20.45,0,0,0
48.35,65.45,0,0,0,20.45,0,0,0
49.35,65.43,0,0,0,20.47,0,0,0
50.76,65.44,0,0,0,20.46,0,0,0
51.53,65.43,0,0,0,20.43,0,0,0
52.9,65.42,0,0,0,20.46,0,0,0
53.69,65.45,0,0,0,20.46,0,0,0
54.59,65.43,0,0,0,20.46,0,0,0
55.93,65.43,0,0,0,20.47,0,0,0
56.42,65.43,0,0,0,20.47,0,0,0
57.62,65.42,0,0,0,20.47,0,0,0
58.4,65.44,0,0,0,20.49,0,0,0
59.68,65.41,0,0,0,20.48,0,0,0
60.62,65.45,0,0,0,20.47,0,0,0
61.47,65.4,0,0,0,20.46,0,0,0
62.44,65.41,0,0,0,20.47,0,0,0
63.43,65.4,0,0,0,20.48,0,0,0
64.57,65.38,0,0,0,20.47,0,0,0
65.44,65.4,0,0,0,20.49,0,0,0
66.4,65.4,0,0,0,20.49,0,0,0
67.44,65.39,0,0,0,20.48,0,0,0
68.43,65.37,0,0,0,20.48,0,0,0
69.39,65.39,0,0,0,20.49,0,0,0
70.45,65.38,0,0,0,20.5,0,0,0
71.47,65.36,0,0,0,20.49,0,0,0
72.4,65.34,0,0,0,20.49,0,0,0
73.75,65.3,0,0,0,20.49,0,0,0
74.78,65.3,0,0,0,20.48,0,0,0
75.79,65.24,0,0,0,20.5,0,0,0
76.63,65.25,0,0,0,20.49,0,0,0
77.57,65.18,0,0,0,20.5,0,0,0
78.61,65.18,0,0,0,20.5,0,0,0
79.81,65.15,0,0,0,20.49,0,0,0
80.63,65.11,0,0,0,20.51,0,0,0
81.72,65.11,0,0,0,20.5,0,0,0
82.77,65.09,0,0,0,20.47,0,0,0
83.57,65.07,0,0,0,20.48,0,0,0
84.8,65.08,0,0,0,20.49,0,0,0
85.73,65.07,0,0,0,20.49,0,0,0
86.5,65.09,0,0,0,20.5,0,0,0
87.36,65.09,0,0,0,20.48,0,0,0
88.73,65.09,0,0,0,20.53,0,0,0
89.56,65.11,0,0,0,20.5,0,0,0
90.31,65.13,0,0,0,20.49,0,0,0
91.31,65.13,0,0,0,20.48,0,0,0
92.31,65.11,0,0,0,20.48,0,0,0
93.3,65.14,0,0,0,20.48,0,0,0
94.3,65.13,0,0,0,20.5,0,0,0
95.3,65.13,0,0,0,20.5,0,0,0
96.3,65.15,0,0,0,20.5,0,0,0
97.3,65.15,0,0,0,20.49,0,0,0
98.3,65.16,0,0,0,20.5,0,0,0
99.3,65.11,0,0,0,20.53,0,0,0
100.3,65.09,0,0,0,20.51,0,0,0
101.3,65.07,0,0,0,20.5,0,0,0
102.3,65.07,0,0,0,20.51,0,0,0
103.3,65.04,0,0,0,20.51,0,0,0
104.3,65.04,0,0,0,20.5,0,0,0
105.3,65.04,0,0,0,20.51,0,0,0
106.3,65.05,0,0,0,20.53,0,0,0
107.29,65.07,0,0,0,20.51,0,0,0
108.29,65.04,0,0,0,20.52,0,0,0
