RH and T log,Thu Aug  7 09:36:49 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.72,65.43,0,0,0,20.79,0,0,0
7.13,65.33,0,0,0,20.79,0,0,0
8.08,65.16,0,0,0,20.8,0,0,0
9.16,64.99,0,0,0,20.79,0,0,0
10.08,64.89,0,0,0,20.8,0,0,0
11.08,64.8,0,0,0,20.81,0,0,0
12.07,64.7,0,0,0,20.8,0,0,0
13.07,64.67,0,0,0,20.79,0,0,0
14.07,64.6,0,0,0,20.78,0,0,0
15.07,64.59,0,0,0,20.78,0,0,0
16.07,64.57,0,0,0,20.79,0,0,0
17.07,64.57,0,0,0,20.78,0,0,0
18.07,64.57,0,0,0,20.8,0,0,0
19.07,64.58,0,0,0,20.8,0,0,0
20.07,64.57,0,0,0,20.8,0,0,0
21.07,64.56,0,0,0,20.82,0,0,0
22.07,64.57,0,0,0,20.82,0,0,0
23.07,64.58,0,0,0,20.81,0,0,0
24.07,64.58,0,0,0,20.82,0,0,0
25.07,64.61,0,0,0,20.83,0,0,0
26.07,64.61,0,0,0,20.84,0,0,0
27.07,64.62,0,0,0,20.83,0,0,0
28.07,64.62,0,0,0,20.82,0,0,0
29.06,64.64,0,0,0,20.8,0,0,0
30.06,64.66,0,0,0,20.84,0,0,0
31.06,64.72,0,0,0,20.8,0,0,0
32.06,64.73,0,0,0,20.8,0,0,0
33.06,64.77,0,0,0,20.82,0,0,0
34.06,64.8,0,0,0,20.81,0,0,0
35.06,64.8,0,0,0,20.8,0,0,0
36.06,64.81,0,0,0,20.8,0,0,0
37.06,64.8,0,0,0,20.8,0,0,0
38.06,64.85,0,0,0,20.81,0,0,0
39.06,64.83,0,0,0,20.82,0,0,0
40.06,64.85,0,0,0,20.8,0,0,0
41.06,64.86,0,0,0,20.82,0,0,0
42.06,64.87,0,0,0,20.83,0,0,0
43.06,64.87,0,0,0,20.8,0,0,0
44.06,64.87,0,0,0,20.79,0,0,0
45.06,64.83,0,0,0,20.79,0,0,0
46.06,64.83,0,0,0,20.8,0,0,0
47.05,64.78,0,0,0,20.8,0,0,0
48.05,64.76,0,0,0,20.79,0,0,0
49.05,64.73,0,0,0,20.8,0,0,0
50.05,64.71,0,0,0,20.82,0,0,0
51.05,64.72,0,0,0,20.79,0,0,0
