RH and T log,Thu Aug  7 11:01:06 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
53.67,64.33,0,0,0,20.66,0,0,0
53.71,64.33,0,0,0,20.66,0,0,0
53.76,64.31,0,0,0,20.67,0,0,0
53.77,64.28,0,0,0,20.67,0,0,0
54.02,64.28,0,0,0,20.69,0,0,0
54.03,64.27,0,0,0,20.68,0,0,0
54.09,64.27,0,0,0,20.69,0,0,0
54.2,64.26,0,0,0,20.7,0,0,0
54.22,64.24,0,0,0,20.69,0,0,0
54.22,64.24,0,0,0,20.69,0,0,0
54.23,64.21,0,0,0,20.67,0,0,0
54.23,64.24,0,0,0,20.68,0,0,0
54.23,64.22,0,0,0,20.68,0,0,0
54.23,64.23,0,0,0,20.68,0,0,0
54.23,64.21,0,0,0,20.67,0,0,0
54.23,64.2,0,0,0,20.66,0,0,0
54.23,64.19,0,0,0,20.67,0,0,0
54.26,64.2,0,0,0,20.66,0,0,0
54.26,64.21,0,0,0,20.64,0,0,0
54.26,64.18,0,0,0,20.66,0,0,0
54.26,64.18,0,0,0,20.66,0,0,0
54.27,64.2,0,0,0,20.66,0,0,0
54.27,64.2,0,0,0,20.64,0,0,0
54.48,64.22,0,0,0,20.66,0,0,0
54.54,64.2,0,0,0,20.65,0,0,0
54.71,64.2,0,0,0,20.67,0,0,0
55.08,64.19,0,0,0,20.68,0,0,0
55.98,64.2,0,0,0,20.66,0,0,0
57.04,64.19,0,0,0,20.67,0,0,0
58.0,64.17,0,0,0,20.66,0,0,0
59.0,64.18,0,0,0,20.64,0,0,0
59.95,64.15,0,0,0,20.65,0,0,0
61.0,64.13,0,0,0,20.67,0,0,0
61.81,64.1,0,0,0,20.68,0,0,0
62.81,64.08,0,0,0,20.66,0,0,0
63.86,64.08,0,0,0,20.65,0,0,0
64.83,64.06,0,0,0,20.66,0,0,0
65.96,64.07,0,0,0,20.65,0,0,0
66.92,64.05,0,0,0,20.66,0,0,0
67.8,64.05,0,0,0,20.65,0,0,0
68.96,64.06,0,0,0,20.65,0,0,0
69.92,64.07,0,0,0,20.66,0,0,0
70.9,64.07,0,0,0,20.65,0,0,0
71.91,64.07,0,0,0,20.65,0,0,0
72.84,64.05,0,0,0,20.64,0,0,0
73.81,64.03,0,0,0,20.65,0,0,0
74.79,64.01,0,0,0,20.64,0,0,0
75.79,64.0,0,0,0,20.65,0,0,0
76.79,64.01,0,0,0,20.65,0,0,0
77.79,64.02,0,0,0,20.64,0,0,0
78.79,64.02,0,0,0,20.64,0,0,0
79.79,64.04,0,0,0,20.63,0,0,0
80.79,64.04,0,0,0,20.62,0,0,0
81.79,64.06,0,0,0,20.62,0,0,0
82.79,64.07,0,0,0,20.63,0,0,0
83.79,64.08,0,0,0,20.62,0,0,0
84.78,64.07,0,0,0,20.61,0,0,0
85.78,64.09,0,0,0,20.62,0,0,0
86.78,64.07,0,0,0,20.62,0,0,0
