RH and T log,Thu Aug  7 11:10:13 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
7.55,64.41,0,0,0,20.67,0,0,0
8.43,64.42,0,0,0,20.7,0,0,0
9.43,64.44,0,0,0,20.69,0,0,0
10.43,64.42,0,0,0,20.71,0,0,0
11.43,64.43,0,0,0,20.67,0,0,0
12.43,64.48,0,0,0,20.69,0,0,0
13.43,64.48,0,0,0,20.69,0,0,0
14.43,64.49,0,0,0,20.7,0,0,0
15.43,64.43,0,0,0,20.69,0,0,0
16.43,64.44,0,0,0,20.71,0,0,0
17.43,64.44,0,0,0,20.7,0,0,0
18.42,64.43,0,0,0,20.71,0,0,0
19.43,64.43,0,0,0,20.71,0,0,0
20.42,64.4,0,0,0,20.71,0,0,0
21.42,64.39,0,0,0,20.73,0,0,0
22.42,64.34,0,0,0,20.7,0,0,0
