RH and T log,Sat Aug  9 10:20:05 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
6.42,54.81,0,0,0,21.31,0,0,0
6.82,54.67,0,0,0,21.28,0,0,0
