RH and T log,Thu Aug  7 11:12:19 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
9.02,64.64,0,0,0,20.63,0,0,0
9.4,64.64,0,0,0,20.64,0,0,0
10.35,64.63,0,0,0,20.64,0,0,0
11.62,64.61,0,0,0,20.62,0,0,0
12.32,64.62,0,0,0,20.62,0,0,0
13.52,64.62,0,0,0,20.62,0,0,0
14.5,64.64,0,0,0,20.65,0,0,0
15.35,64.63,0,0,0,20.65,0,0,0
16.32,64.62,0,0,0,20.65,0,0,0
17.4,64.6,0,0,0,20.65,0,0,0
18.44,64.59,0,0,0,20.65,0,0,0
19.57,64.57,0,0,0,20.67,0,0,0
20.34,64.57,0,0,0,20.66,0,0,0
21.4,64.56,0,0,0,20.65,0,0,0
22.28,64.56,0,0,0,20.65,0,0,0
23.38,64.55,0,0,0,20.66,0,0,0
24.27,64.58,0,0,0,20.66,0,0,0
25.27,64.59,0,0,0,20.65,0,0,0
26.27,64.57,0,0,0,20.68,0,0,0
27.27,64.59,0,0,0,20.67,0,0,0
28.27,64.59,0,0,0,20.66,0,0,0
29.27,64.6,0,0,0,20.66,0,0,0
30.27,64.59,0,0,0,20.66,0,0,0
