RH and T log,Thu Aug  7 10:04:44 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
5.02,65.04,0,0,0,20.89,0,0,0
5.24,64.98,0,0,0,20.9,0,0,0
6.24,64.85,0,0,0,20.89,0,0,0
7.24,64.76,0,0,0,20.87,0,0,0
8.24,64.7,0,0,0,20.9,0,0,0
9.24,64.64,0,0,0,20.86,0,0,0
10.24,64.6,0,0,0,20.9,0,0,0
11.24,64.54,0,0,0,20.88,0,0,0
12.24,64.5,0,0,0,20.86,0,0,0
13.24,64.44,0,0,0,20.86,0,0,0
14.24,64.41,0,0,0,20.86,0,0,0
15.25,64.38,0,0,0,20.86,0,0,0
16.26,64.4,0,0,0,20.87,0,0,0
17.23,64.39,0,0,0,20.89,0,0,0
18.23,64.38,0,0,0,20.85,0,0,0
19.23,64.37,0,0,0,20.86,0,0,0
20.23,64.34,0,0,0,20.88,0,0,0
21.23,64.34,0,0,0,20.88,0,0,0
22.23,64.33,0,0,0,20.9,0,0,0
23.23,64.28,0,0,0,20.9,0,0,0
