53.44,44.0,0,0,0,0,0,0,0
53.46,44.0,0,0,0,0,0,0,0
53.8,44.0,0,0,0,0,0,0,0
53.8,44.0,0,0,0,0,0,0,0
54.8,44.0,0,0,0,0,0,0,0
54.8,44.0,0,0,0,0,0,0,0
55.8,44.0,0,0,0,0,0,0,0
55.8,44.0,0,0,0,0,0,0,0
56.8,44.0,0,0,0,0,0,0,0
56.8,44.0,0,0,0,0,0,0,0
57.79,44.0,0,0,0,0,0,0,0
57.8,44.0,0,0,0,0,0,0,0
58.8,44.0,0,0,0,0,0,0,0
58.8,44.0,0,0,0,0,0,0,0
59.79,44.0,0,0,0,0,0,0,0
59.79,44.0,0,0,0,0,0,0,0
60.79,44.0,0,0,0,0,0,0,0
60.79,44.0,0,0,0,0,0,0,0
61.79,44.0,0,0,0,0,0,0,0
61.79,44.0,0,0,0,0,0,0,0
62.79,44.0,0,0,0,0,0,0,0
62.79,44.0,0,0,0,0,0,0,0
63.79,44.0,0,0,0,0,0,0,0
63.79,44.0,0,0,0,0,0,0,0
64.79,44.0,0,0,0,0,0,0,0
64.79,44.0,0,0,0,0,0,0,0
65.79,44.0,0,0,0,0,0,0,0
65.79,44.0,0,0,0,0,0,0,0
67.04,44.0,0,0,0,0,0,0,0
67.07,44.0,0,0,0,0,0,0,0
67.79,44.0,0,0,0,0,0,0,0
67.79,44.0,0,0,0,0,0,0,0
68.79,44.0,0,0,0,0,0,0,0
68.79,44.0,0,0,0,0,0,0,0
69.78,44.0,0,0,0,0,0,0,0
69.78,44.0,0,0,0,0,0,0,0
70.78,44.0,0,0,0,0,0,0,0
70.78,44.0,0,0,0,0,0,0,0
71.78,44.0,0,0,0,0,0,0,0
71.78,44.0,0,0,0,0,0,0,0
72.78,44.0,0,0,0,0,0,0,0
72.79,44.0,0,0,0,0,0,0,0
73.78,44.0,0,0,0,0,0,0,0
73.78,44.0,0,0,0,0,0,0,0
74.79,44.0,0,0,0,0,0,0,0
74.8,44.0,0,0,0,0,0,0,0
75.78,44.0,0,0,0,0,0,0,0
75.78,44.0,0,0,0,0,0,0,0
76.78,44.0,0,0,0,0,0,0,0
76.78,44.0,0,0,0,0,0,0,0
77.78,44.0,0,0,0,0,0,0,0
77.78,44.0,0,0,0,0,0,0,0
78.79,44.0,0,0,0,0,0,0,0
