RH and T log,Thu Aug  7 11:57:51 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
11.3,65.03,0,0,0,20.65,0,0,0
11.87,65.02,0,0,0,20.63,0,0,0
12.88,65.02,0,0,0,20.65,0,0,0
13.82,65.01,0,0,0,20.63,0,0,0
15.03,65.03,0,0,0,20.62,0,0,0
15.75,65.03,0,0,0,20.65,0,0,0
17.01,65.05,0,0,0,20.62,0,0,0
17.73,65.05,0,0,0,20.62,0,0,0
18.71,65.05,0,0,0,20.63,0,0,0
20.33,65.08,0,0,0,20.61,0,0,0
20.86,65.06,0,0,0,20.62,0,0,0
21.85,65.1,0,0,0,20.63,0,0,0
22.75,65.07,0,0,0,20.61,0,0,0
23.92,65.08,0,0,0,20.6,0,0,0
24.69,65.09,0,0,0,20.59,0,0,0
26.01,65.09,0,0,0,20.62,0,0,0
27.18,65.1,0,0,0,20.62,0,0,0
27.74,65.11,0,0,0,20.61,0,0,0
28.83,65.09,0,0,0,20.61,0,0,0
30.03,65.1,0,0,0,20.61,0,0,0
30.72,65.09,0,0,0,20.61,0,0,0
31.77,65.11,0,0,0,20.58,0,0,0
32.81,65.07,0,0,0,20.6,0,0,0
33.77,65.09,0,0,0,20.59,0,0,0
34.89,65.11,0,0,0,20.58,0,0,0
35.89,65.1,0,0,0,20.6,0,0,0
36.91,65.09,0,0,0,20.59,0,0,0
37.7,65.12,0,0,0,20.58,0,0,0
38.77,65.09,0,0,0,20.59,0,0,0
39.67,65.11,0,0,0,20.59,0,0,0
40.66,65.1,0,0,0,20.6,0,0,0
41.66,65.07,0,0,0,20.6,0,0,0
42.66,65.1,0,0,0,20.62,0,0,0
