RH and T log,Tue Sep 23 11:13:38 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
36.89,99.27,98.83,0,0,37.75,39.66,0,0
37.33,99.28,98.82,0,0,37.76,39.67,0,0
38.46,99.25,98.82,0,0,37.77,39.54,0,0
39.48,99.27,98.84,0,0,37.77,39.48,0,0
40.41,99.27,98.87,0,0,37.79,39.4,0,0
41.23,99.25,98.9,0,0,37.76,39.49,0,0
42.65,99.26,98.9,0,0,37.76,39.55,0,0
43.45,99.25,98.86,0,0,37.75,39.58,0,0
44.43,99.25,98.79,0,0,37.76,39.61,0,0
45.28,99.25,98.72,0,0,37.75,39.52,0,0
46.25,99.24,98.83,0,0,37.73,39.5,0,0
47.51,99.23,98.91,0,0,37.73,39.47,0,0
48.66,99.27,98.92,0,0,37.72,39.44,0,0
49.68,99.24,99.0,0,0,37.7,39.4,0,0
50.45,99.28,98.99,0,0,37.74,39.39,0,0
51.42,99.27,98.99,0,0,37.73,39.34,0,0
52.34,99.27,99.02,0,0,37.7,39.36,0,0
53.33,99.26,98.99,0,0,37.72,39.32,0,0
54.23,99.23,99.02,0,0,37.71,39.33,0,0
55.57,99.25,99.03,0,0,37.72,39.32,0,0
56.83,99.22,99.03,0,0,37.67,39.28,0,0
57.18,99.26,99.02,0,0,37.69,39.27,0,0
58.52,99.25,99.02,0,0,37.68,39.24,0,0
59.47,99.25,99.03,0,0,37.67,39.23,0,0
60.59,99.24,99.07,0,0,37.68,39.23,0,0
61.54,99.27,99.12,0,0,37.68,39.24,0,0
62.46,99.26,99.14,0,0,37.67,39.3,0,0
63.48,99.27,99.14,0,0,37.69,39.3,0,0
64.34,99.25,99.12,0,0,37.68,39.29,0,0
65.41,99.25,99.09,0,0,37.7,39.24,0,0
66.29,99.24,99.1,0,0,37.66,39.34,0,0
67.48,99.25,99.0,0,0,37.68,39.46,0,0
68.58,99.28,98.85,0,0,37.67,39.55,0,0
69.6,99.28,98.75,0,0,37.68,39.66,0,0
70.3,99.26,98.61,0,0,37.65,39.72,0,0
71.39,99.23,98.5,0,0,37.65,39.81,0,0
72.22,99.24,98.36,0,0,37.65,39.86,0,0
73.61,99.25,98.29,0,0,37.63,39.9,0,0
74.6,99.24,98.24,0,0,37.63,39.86,0,0
75.28,99.26,98.21,0,0,37.65,39.94,0,0
76.22,99.26,98.14,0,0,37.63,39.94,0,0
77.18,99.25,98.13,0,0,37.61,39.95,0,0
78.72,99.28,98.14,0,0,37.64,39.95,0,0
79.34,99.24,98.15,0,0,37.61,39.97,0,0
80.18,99.27,98.13,0,0,37.63,40.0,0,0
81.52,99.26,98.03,0,0,37.62,39.95,0,0
82.67,99.24,98.04,0,0,37.63,40.09,0,0
83.33,99.24,97.95,0,0,37.6,40.15,0,0
84.59,99.23,97.95,0,0,37.61,40.21,0,0
85.21,99.28,97.87,0,0,37.6,40.17,0,0
86.56,99.24,97.81,0,0,37.58,40.18,0,0
87.49,99.23,97.8,0,0,37.6,40.17,0,0
88.57,99.25,97.75,0,0,37.6,40.06,0,0
89.22,99.27,97.79,0,0,37.59,40.05,0,0
90.19,99.24,97.79,0,0,37.58,40.21,0,0
91.32,99.25,97.73,0,0,37.57,40.21,0,0
92.39,99.23,97.66,0,0,37.58,40.26,0,0
94.09,99.22,97.54,0,0,37.57,40.37,0,0
94.84,99.26,97.5,0,0,37.58,40.35,0,0
95.53,99.22,97.5,0,0,37.55,40.4,0,0
96.25,99.26,97.53,0,0,37.58,40.43,0,0
97.3,99.26,97.43,0,0,37.57,40.45,0,0
98.28,99.26,97.45,0,0,37.59,40.53,0,0
99.66,99.25,97.31,0,0,37.56,40.55,0,0
100.25,99.25,97.25,0,0,37.56,40.53,0,0
101.21,99.26,97.19,0,0,37.55,40.54,0,0
102.18,99.24,97.19,0,0,37.55,40.6,0,0
103.2,99.26,97.18,0,0,37.55,40.61,0,0
