RH and T log,Thu Aug  7 11:07:40 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
9.56,65.31,0,0,0,20.55,0,0,0
9.69,65.31,0,0,0,20.52,0,0,0
10.72,65.24,0,0,0,20.54,0,0,0
11.78,65.13,0,0,0,20.55,0,0,0
12.79,65.08,0,0,0,20.51,0,0,0
13.7,65.02,0,0,0,20.52,0,0,0
14.68,65.02,0,0,0,20.55,0,0,0
15.71,64.96,0,0,0,20.54,0,0,0
16.68,64.94,0,0,0,20.53,0,0,0
17.69,64.93,0,0,0,20.54,0,0,0
18.71,64.88,0,0,0,20.54,0,0,0
19.75,64.9,0,0,0,20.54,0,0,0
20.73,64.84,0,0,0,20.53,0,0,0
21.71,64.85,0,0,0,20.53,0,0,0
22.71,64.86,0,0,0,20.55,0,0,0
23.72,64.83,0,0,0,20.54,0,0,0
24.72,64.83,0,0,0,20.56,0,0,0
25.69,64.82,0,0,0,20.56,0,0,0
