RH and T log,Thu Aug  7 13:31:50 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
5.5,64.13,0,0,0,21.49,0,0,0
6.21,64.11,0,0,0,21.49,0,0,0
7.21,64.11,0,0,0,21.5,0,0,0
8.21,64.1,0,0,0,21.5,0,0,0
9.24,64.09,0,0,0,21.49,0,0,0
10.29,64.09,0,0,0,21.5,0,0,0
11.26,64.09,0,0,0,21.49,0,0,0
12.23,64.1,0,0,0,21.49,0,0,0
13.28,64.08,0,0,0,21.49,0,0,0
14.23,64.08,0,0,0,21.51,0,0,0
15.24,64.09,0,0,0,21.51,0,0,0
16.26,64.06,0,0,0,21.52,0,0,0
17.22,64.06,0,0,0,21.49,0,0,0
18.23,64.09,0,0,0,21.48,0,0,0
19.17,64.11,0,0,0,21.5,0,0,0
20.17,64.07,0,0,0,21.49,0,0,0
21.17,64.09,0,0,0,21.5,0,0,0
22.17,64.12,0,0,0,21.49,0,0,0
23.17,64.12,0,0,0,21.49,0,0,0
24.17,64.12,0,0,0,21.5,0,0,0
38.16,64.02,0,0,0,21.54,0,0,0
39.16,64.01,0,0,0,21.51,0,0,0
40.16,64.03,0,0,0,21.51,0,0,0
41.16,64.0,0,0,0,21.5,0,0,0
42.16,64.0,0,0,0,21.53,0,0,0
43.15,64.03,0,0,0,21.53,0,0,0
44.15,64.04,0,0,0,21.53,0,0,0
45.15,64.04,0,0,0,21.53,0,0,0
46.15,64.02,0,0,0,21.52,0,0,0
47.15,64.05,0,0,0,21.52,0,0,0
48.15,64.02,0,0,0,21.53,0,0,0
49.15,64.04,0,0,0,21.55,0,0,0
50.15,64.03,0,0,0,21.54,0,0,0
51.15,64.03,0,0,0,21.53,0,0,0
