71.7,0,0.0,0,0,0,44.0,0,0
71.83,0,0.0,0,0,0,44.0,0,0
71.89,0,0.0,0,0,0,44.0,0,0
71.98,0,0.0,0,0,0,44.0,0,0
72.05,0,0.0,0,0,0,44.0,0,0
72.09,0,0.0,0,0,0,44.0,0,0
72.24,0,0.0,0,0,0,44.0,0,0
72.31,0,0.0,0,0,0,44.0,0,0
72.32,0,0.0,0,0,0,44.0,0,0
72.39,0,0.0,0,0,0,44.0,0,0
72.47,0,0.0,0,0,0,44.0,0,0
72.57,0,0.0,0,0,0,44.0,0,0
72.65,0,0.0,0,0,0,44.0,0,0
72.74,0,0.0,0,0,0,44.0,0,0
72.75,0,0.0,0,0,0,44.0,0,0
72.93,0,0.0,0,0,0,44.0,0,0
72.98,0,0.0,0,0,0,44.0,0,0
73.0,0,0.0,0,0,0,44.0,0,0
73.08,0,0.0,0,0,0,44.0,0,0
73.26,0,0.0,0,0,0,44.0,0,0
73.26,0,0.0,0,0,0,44.0,0,0
73.33,0,0.0,0,0,0,44.0,0,0
73.4,0,0.0,0,0,0,44.0,0,0
73.41,0,0.0,0,0,0,44.0,0,0
73.57,0,0.0,0,0,0,44.0,0,0
73.64,0,0.0,0,0,0,44.0,0,0
73.64,0,0.0,0,0,0,44.0,0,0
73.7,0,0.0,0,0,0,44.0,0,0
73.78,0,0.0,0,0,0,44.0,0,0
73.91,0,0.0,0,0,0,44.0,0,0
73.98,0,0.0,0,0,0,44.0,0,0
74.04,0,0.0,0,0,0,44.0,0,0
74.04,0,0.0,0,0,0,44.0,0,0
74.06,0,0.0,0,0,0,44.0,0,0
74.21,0,0.0,0,0,0,44.0,0,0
74.21,0,0.0,0,0,0,44.0,0,0
74.28,0,0.0,0,0,0,44.0,0,0
74.34,0,0.0,0,0,0,44.0,0,0
74.35,0,0.0,0,0,0,44.0,0,0
74.48,0,0.0,0,0,0,44.0,0,0
74.51,0,0.0,0,0,0,44.0,0,0
74.57,0,0.0,0,0,0,44.0,0,0
74.63,0,0.0,0,0,0,44.0,0,0
74.71,0,0.0,0,0,0,44.0,0,0
74.85,0,0.0,0,0,0,44.0,0,0
74.86,0,0.0,0,0,0,44.0,0,0
74.93,0,0.0,0,0,0,44.0,0,0
75.01,0,0.0,0,0,0,44.0,0,0
75.02,0,0.0,0,0,0,44.0,0,0
75.22,0,0.0,0,0,0,44.0,0,0
75.23,0,0.0,0,0,0,44.0,0,0
75.31,0,0.0,0,0,0,44.0,0,0
75.36,0,0.0,0,0,0,44.0,0,0
75.41,0,0.0,0,0,0,44.0,0,0
75.59,0,0.0,0,0,0,44.0,0,0
75.63,0,0.0,0,0,0,44.0,0,0
75.63,0,0.0,0,0,0,44.0,0,0
75.7,0,0.0,0,0,0,44.0,0,0
75.72,0,0.0,0,0,0,44.0,0,0
75.78,0,0.0,0,0,0,44.0,0,0
76.58,0,0.0,0,0,0,44.0,0,0
76.65,0,0.0,0,0,0,44.0,0,0
76.65,0,0.0,0,0,0,44.0,0,0
76.72,0,0.0,0,0,0,44.0,0,0
76.89,0,0.0,0,0,0,44.0,0,0
76.9,0,0.0,0,0,0,44.0,0,0
77.53,0,0.0,0,0,0,44.0,0,0
77.53,0,0.0,0,0,0,44.0,0,0
77.59,0,0.0,0,0,0,44.0,0,0
77.6,0,0.0,0,0,0,44.0,0,0
77.66,0,0.0,0,0,0,44.0,0,0
77.68,0,0.0,0,0,0,44.0,0,0
78.49,0,0.0,0,0,0,44.0,0,0
78.57,0,0.0,0,0,0,44.0,0,0
78.57,0,0.0,0,0,0,44.0,0,0
78.67,0,0.0,0,0,0,44.0,0,0
78.74,0,0.0,0,0,0,44.0,0,0
78.8,0,0.0,0,0,0,44.0,0,0
79.43,0,0.0,0,0,0,44.0,0,0
79.44,0,0.0,0,0,0,44.0,0,0
79.44,0,0.0,0,0,0,44.0,0,0
79.44,0,0.0,0,0,0,44.0,0,0
79.45,0,0.0,0,0,0,44.0,0,0
79.45,0,0.0,0,0,0,44.0,0,0
80.45,0,0.0,0,0,0,44.0,0,0
80.51,0,0.0,0,0,0,44.0,0,0
80.52,0,0.0,0,0,0,44.0,0,0
80.7,0,0.0,0,0,0,44.0,0,0
80.77,0,0.0,0,0,0,44.0,0,0
80.84,0,0.0,0,0,0,44.0,0,0
81.43,0,0.0,0,0,0,44.0,0,0
81.61,0,0.0,0,0,0,44.0,0,0
81.62,0,0.0,0,0,0,44.0,0,0
81.69,0,0.0,0,0,0,44.0,0,0
81.76,0,0.0,0,0,0,44.0,0,0
81.76,0,0.0,0,0,0,44.0,0,0
82.54,0,0.0,0,0,0,44.0,0,0
82.6,0,0.0,0,0,0,44.0,0,0
82.61,0,0.0,0,0,0,44.0,0,0
82.67,0,0.0,0,0,0,44.0,0,0
82.67,0,0.0,0,0,0,44.0,0,0
82.74,0,0.0,0,0,0,44.0,0,0
83.46,0,0.0,0,0,0,44.0,0,0
83.53,0,0.0,0,0,0,44.0,0,0
83.57,0,0.0,0,0,0,44.0,0,0
83.6,0,0.0,0,0,0,44.0,0,0
83.62,0,0.0,0,0,0,44.0,0,0
83.76,0,0.0,0,0,0,44.0,0,0
84.45,0,0.0,0,0,0,44.0,0,0
84.61,0,0.0,0,0,0,44.0,0,0
84.61,0,0.0,0,0,0,44.0,0,0
84.68,0,0.0,0,0,0,44.0,0,0
84.74,0,0.0,0,0,0,44.0,0,0
84.8,0,0.0,0,0,0,44.0,0,0
85.43,0,0.0,0,0,0,44.0,0,0
85.52,0,0.0,0,0,0,44.0,0,0
85.56,0,0.0,0,0,0,44.0,0,0
85.64,0,0.0,0,0,0,44.0,0,0
85.73,0,0.0,0,0,0,44.0,0,0
85.74,0,0.0,0,0,0,44.0,0,0
86.57,0,0.0,0,0,0,44.0,0,0
86.59,0,0.0,0,0,0,44.0,0,0
86.65,0,0.0,0,0,0,44.0,0,0
86.73,0,0.0,0,0,0,44.0,0,0
86.74,0,0.0,0,0,0,44.0,0,0
86.8,0,0.0,0,0,0,44.0,0,0
87.5,0,0.0,0,0,0,44.0,0,0
87.51,0,0.0,0,0,0,44.0,0,0
87.57,0,0.0,0,0,0,44.0,0,0
87.63,0,0.0,0,0,0,44.0,0,0
87.81,0,0.0,0,0,0,44.0,0,0
87.81,0,0.0,0,0,0,44.0,0,0
88.44,0,0.0,0,0,0,44.0,0,0
88.5,0,0.0,0,0,0,44.0,0,0
88.52,0,0.0,0,0,0,44.0,0,0
88.69,0,0.0,0,0,0,44.0,0,0
88.74,0,0.0,0,0,0,44.0,0,0
88.75,0,0.0,0,0,0,44.0,0,0
89.47,0,0.0,0,0,0,44.0,0,0
89.63,0,0.0,0,0,0,44.0,0,0
89.63,0,0.0,0,0,0,44.0,0,0
89.7,0,0.0,0,0,0,44.0,0,0
89.77,0,0.0,0,0,0,44.0,0,0
89.78,0,0.0,0,0,0,44.0,0,0
90.47,0,0.0,0,0,0,44.0,0,0
90.56,0,0.0,0,0,0,44.0,0,0
90.57,0,0.0,0,0,0,44.0,0,0
90.63,0,0.0,0,0,0,44.0,0,0
90.63,0,0.0,0,0,0,44.0,0,0
90.69,0,0.0,0,0,0,44.0,0,0
91.47,0,0.0,0,0,0,44.0,0,0
91.47,0,0.0,0,0,0,44.0,0,0
91.53,0,0.0,0,0,0,44.0,0,0
91.6,0,0.0,0,0,0,44.0,0,0
91.61,0,0.0,0,0,0,44.0,0,0
91.76,0,0.0,0,0,0,44.0,0,0
92.44,0,0.0,0,0,0,44.0,0,0
92.44,0,0.0,0,0,0,44.0,0,0
92.5,0,0.0,0,0,0,44.0,0,0
92.57,0,0.0,0,0,0,44.0,0,0
92.67,0,0.0,0,0,0,44.0,0,0
92.68,0,0.0,0,0,0,44.0,0,0
93.43,0,0.0,0,0,0,44.0,0,0
93.61,0,0.0,0,0,0,44.0,0,0
93.62,0,0.0,0,0,0,44.0,0,0
93.68,0,0.0,0,0,0,44.0,0,0
93.74,0,0.0,0,0,0,44.0,0,0
93.75,0,0.0,0,0,0,44.0,0,0
94.46,0,0.0,0,0,0,44.0,0,0
94.57,0,0.0,0,0,0,44.0,0,0
94.58,0,0.0,0,0,0,44.0,0,0
94.66,0,0.0,0,0,0,44.0,0,0
94.72,0,0.0,0,0,0,44.0,0,0
94.72,0,0.0,0,0,0,44.0,0,0
95.45,0,0.0,0,0,0,44.0,0,0
95.52,0,0.0,0,0,0,44.0,0,0
95.52,0,0.0,0,0,0,44.0,0,0
95.6,0,0.0,0,0,0,44.0,0,0
95.61,0,0.0,0,0,0,44.0,0,0
95.72,0,0.0,0,0,0,44.0,0,0
96.44,0,0.0,0,0,0,44.0,0,0
96.5,0,0.0,0,0,0,44.0,0,0
96.5,0,0.0,0,0,0,44.0,0,0
96.67,0,0.0,0,0,0,44.0,0,0
96.73,0,0.0,0,0,0,44.0,0,0
96.74,0,0.0,0,0,0,44.0,0,0
97.52,0,0.0,0,0,0,44.0,0,0
97.53,0,0.0,0,0,0,44.0,0,0
97.59,0,0.0,0,0,0,44.0,0,0
97.6,0,0.0,0,0,0,44.0,0,0
97.66,0,0.0,0,0,0,44.0,0,0
97.82,0,0.0,0,0,0,44.0,0,0
98.46,0,0.0,0,0,0,44.0,0,0
98.52,0,0.0,0,0,0,44.0,0,0
98.53,0,0.0,0,0,0,44.0,0,0
98.67,0,0.0,0,0,0,44.0,0,0
98.76,0,0.0,0,0,0,44.0,0,0
98.77,0,0.0,0,0,0,44.0,0,0
99.46,0,0.0,0,0,0,44.0,0,0
99.46,0,0.0,0,0,0,44.0,0,0
99.62,0,0.0,0,0,0,44.0,0,0
99.68,0,0.0,0,0,0,44.0,0,0
99.69,0,0.0,0,0,0,44.0,0,0
99.75,0,0.0,0,0,0,44.0,0,0
100.5,0,0.0,0,0,0,44.0,0,0
100.56,0,0.0,0,0,0,44.0,0,0
100.57,0,0.0,0,0,0,44.0,0,0
100.63,0,0.0,0,0,0,44.0,0,0
100.64,0,0.0,0,0,0,44.0,0,0
100.79,0,0.0,0,0,0,44.0,0,0
101.42,0,0.0,0,0,0,44.0,0,0
101.43,0,0.0,0,0,0,44.0,0,0
101.49,0,0.0,0,0,0,44.0,0,0
101.65,0,0.0,0,0,0,44.0,0,0
101.66,0,0.0,0,0,0,44.0,0,0
101.72,0,0.0,0,0,0,44.0,0,0
102.5,0,0.0,0,0,0,44.0,0,0
102.56,0,0.0,0,0,0,44.0,0,0
102.57,0,0.0,0,0,0,44.0,0,0
102.63,0,0.0,0,0,0,44.0,0,0
102.65,0,0.0,0,0,0,44.0,0,0
102.8,0,0.0,0,0,0,44.0,0,0
103.43,0,0.0,0,0,0,44.0,0,0
103.44,0,0.0,0,0,0,44.0,0,0
103.5,0,0.0,0,0,0,44.0,0,0
103.63,0,0.0,0,0,0,44.0,0,0
103.67,0,0.0,0,0,0,44.0,0,0
103.73,0,0.0,0,0,0,44.0,0,0
104.52,0,0.0,0,0,0,44.0,0,0
104.53,0,0.0,0,0,0,44.0,0,0
104.58,0,0.0,0,0,0,44.0,0,0
104.59,0,0.0,0,0,0,44.0,0,0
104.66,0,0.0,0,0,0,44.0,0,0
104.72,0,0.0,0,0,0,44.0,0,0
105.44,0,0.0,0,0,0,44.0,0,0
105.45,0,0.0,0,0,0,44.0,0,0
105.51,0,0.0,0,0,0,44.0,0,0
105.52,0,0.0,0,0,0,44.0,0,0
105.6,0,0.0,0,0,0,44.0,0,0
105.6,0,0.0,0,0,0,44.0,0,0
106.44,0,0.0,0,0,0,44.0,0,0
106.45,0,0.0,0,0,0,44.0,0,0
106.51,0,0.0,0,0,0,44.0,0,0
106.69,0,0.0,0,0,0,44.0,0,0
106.75,0,0.0,0,0,0,44.0,0,0
106.76,0,0.0,0,0,0,44.0,0,0
107.42,0,0.0,0,0,0,44.0,0,0
107.61,0,0.0,0,0,0,44.0,0,0
107.68,0,0.0,0,0,0,44.0,0,0
107.74,0,0.0,0,0,0,44.0,0,0
107.75,0,0.0,0,0,0,44.0,0,0
107.94,0,0.0,0,0,0,44.0,0,0
108.51,0,0.0,0,0,0,44.0,0,0
108.58,0,0.0,0,0,0,44.0,0,0
108.59,0,0.0,0,0,0,44.0,0,0
108.65,0,0.0,0,0,0,44.0,0,0
108.71,0,0.0,0,0,0,44.0,0,0
108.82,0,0.0,0,0,0,44.0,0,0
109.46,0,0.0,0,0,0,44.0,0,0
109.55,0,0.0,0,0,0,44.0,0,0
109.56,0,0.0,0,0,0,44.0,0,0
109.84,0,0.0,0,0,0,44.0,0,0
109.9,0,0.0,0,0,0,44.0,0,0
109.93,0,0.0,0,0,0,44.0,0,0
110.45,0,0.0,0,0,0,44.0,0,0
110.52,0,0.0,0,0,0,44.0,0,0
110.52,0,0.0,0,0,0,44.0,0,0
110.58,0,0.0,0,0,0,44.0,0,0
110.75,0,0.0,0,0,0,44.0,0,0
110.75,0,0.0,0,0,0,44.0,0,0
111.45,0,0.0,0,0,0,44.0,0,0
111.61,0,0.0,0,0,0,44.0,0,0
111.62,0,0.0,0,0,0,44.0,0,0
111.68,0,0.0,0,0,0,44.0,0,0
111.75,0,0.0,0,0,0,44.0,0,0
111.8,0,0.0,0,0,0,44.0,0,0
112.5,0,0.0,0,0,0,44.0,0,0
112.57,0,0.0,0,0,0,44.0,0,0
112.58,0,0.0,0,0,0,44.0,0,0
112.64,0,0.0,0,0,0,44.0,0,0
112.66,0,0.0,0,0,0,44.0,0,0
112.81,0,0.0,0,0,0,44.0,0,0
113.48,0,0.0,0,0,0,44.0,0,0
113.54,0,0.0,0,0,0,44.0,0,0
113.55,0,0.0,0,0,0,44.0,0,0
113.62,0,0.0,0,0,0,44.0,0,0
113.63,0,0.0,0,0,0,44.0,0,0
113.67,0,0.0,0,0,0,44.0,0,0
114.44,0,0.0,0,0,0,44.0,0,0
114.5,0,0.0,0,0,0,44.0,0,0
114.51,0,0.0,0,0,0,44.0,0,0
114.57,0,0.0,0,0,0,44.0,0,0
114.65,0,0.0,0,0,0,44.0,0,0
114.75,0,0.0,0,0,0,44.0,0,0
115.45,0,0.0,0,0,0,44.0,0,0
115.46,0,0.0,0,0,0,44.0,0,0
115.54,0,0.0,0,0,0,44.0,0,0
115.57,0,0.0,0,0,0,44.0,0,0
115.77,0,0.0,0,0,0,44.0,0,0
115.77,0,0.0,0,0,0,44.0,0,0
116.46,0,0.0,0,0,0,44.0,0,0
116.53,0,0.0,0,0,0,44.0,0,0
116.53,0,0.0,0,0,0,44.0,0,0
116.7,0,0.0,0,0,0,44.0,0,0
116.71,0,0.0,0,0,0,44.0,0,0
116.78,0,0.0,0,0,0,44.0,0,0
117.43,0,0.0,0,0,0,44.0,0,0
117.45,0,0.0,0,0,0,44.0,0,0
117.45,0,0.0,0,0,0,44.0,0,0
117.45,0,0.0,0,0,0,44.0,0,0
117.45,0,0.0,0,0,0,44.0,0,0
117.45,0,0.0,0,0,0,44.0,0,0
118.48,0,0.0,0,0,0,44.0,0,0
118.54,0,0.0,0,0,0,44.0,0,0
118.55,0,0.0,0,0,0,44.0,0,0
118.64,0,0.0,0,0,0,44.0,0,0
118.68,0,0.0,0,0,0,44.0,0,0
118.8,0,0.0,0,0,0,44.0,0,0
119.43,0,0.0,0,0,0,44.0,0,0
119.49,0,0.0,0,0,0,44.0,0,0
119.49,0,0.0,0,0,0,44.0,0,0
119.66,0,0.0,0,0,0,44.0,0,0
119.66,0,0.0,0,0,0,44.0,0,0
119.73,0,0.0,0,0,0,44.0,0,0
120.58,0,0.0,0,0,0,44.0,0,0
120.59,0,0.0,0,0,0,44.0,0,0
120.65,0,0.0,0,0,0,44.0,0,0
120.66,0,0.0,0,0,0,44.0,0,0
120.74,0,0.0,0,0,0,44.0,0,0
120.74,0,0.0,0,0,0,44.0,0,0
121.54,0,0.0,0,0,0,44.0,0,0
121.6,0,0.0,0,0,0,44.0,0,0
121.61,0,0.0,0,0,0,44.0,0,0
121.7,0,0.0,0,0,0,44.0,0,0
121.72,0,0.0,0,0,0,44.0,0,0
121.72,0,0.0,0,0,0,44.0,0,0
122.54,0,0.0,0,0,0,44.0,0,0
122.55,0,0.0,0,0,0,44.0,0,0
122.62,0,0.0,0,0,0,44.0,0,0
122.69,0,0.0,0,0,0,44.0,0,0
122.7,0,0.0,0,0,0,44.0,0,0
122.79,0,0.0,0,0,0,44.0,0,0
123.46,0,0.0,0,0,0,44.0,0,0
123.52,0,0.0,0,0,0,44.0,0,0
123.53,0,0.0,0,0,0,44.0,0,0
123.54,0,0.0,0,0,0,44.0,0,0
123.6,0,0.0,0,0,0,44.0,0,0
123.6,0,0.0,0,0,0,44.0,0,0
124.44,0,0.0,0,0,0,44.0,0,0
124.5,0,0.0,0,0,0,44.0,0,0
124.5,0,0.0,0,0,0,44.0,0,0
124.69,0,0.0,0,0,0,44.0,0,0
124.81,0,0.0,0,0,0,44.0,0,0
124.82,0,0.0,0,0,0,44.0,0,0
125.53,0,0.0,0,0,0,44.0,0,0
125.62,0,0.0,0,0,0,44.0,0,0
125.62,0,0.0,0,0,0,44.0,0,0
125.7,0,0.0,0,0,0,44.0,0,0
125.86,0,0.0,0,0,0,44.0,0,0
125.9,0,0.0,0,0,0,44.0,0,0
126.5,0,0.0,0,0,0,44.0,0,0
126.56,0,0.0,0,0,0,44.0,0,0
