RH and T log,Thu Aug  7 10:31:13 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
9.65,64.54,0,0,0,20.58,0,0,0
10.07,64.54,0,0,0,20.58,0,0,0
11.07,64.48,0,0,0,20.55,0,0,0
12.07,64.44,0,0,0,20.55,0,0,0
13.07,64.38,0,0,0,20.56,0,0,0
14.07,64.36,0,0,0,20.58,0,0,0
15.07,64.36,0,0,0,20.57,0,0,0
16.07,64.34,0,0,0,20.56,0,0,0
17.07,64.33,0,0,0,20.57,0,0,0
18.07,64.34,0,0,0,20.58,0,0,0
19.06,64.32,0,0,0,20.56,0,0,0
20.06,64.32,0,0,0,20.57,0,0,0
21.06,64.31,0,0,0,20.58,0,0,0
22.06,64.31,0,0,0,20.58,0,0,0
23.06,64.3,0,0,0,20.62,0,0,0
24.06,64.3,0,0,0,20.58,0,0,0
25.06,64.3,0,0,0,20.58,0,0,0
26.06,64.31,0,0,0,20.59,0,0,0
27.06,64.3,0,0,0,20.59,0,0,0
28.06,64.28,0,0,0,20.61,0,0,0
29.06,64.3,0,0,0,20.61,0,0,0
30.06,64.3,0,0,0,20.59,0,0,0
31.06,64.29,0,0,0,20.58,0,0,0
32.06,64.31,0,0,0,20.6,0,0,0
33.06,64.31,0,0,0,20.62,0,0,0
34.05,64.34,0,0,0,20.56,0,0,0
35.05,64.34,0,0,0,20.56,0,0,0
36.05,64.36,0,0,0,20.54,0,0,0
37.05,64.37,0,0,0,20.55,0,0,0
38.05,64.44,0,0,0,20.55,0,0,0
39.05,64.44,0,0,0,20.55,0,0,0
40.05,64.41,0,0,0,20.57,0,0,0
41.05,64.45,0,0,0,20.57,0,0,0
42.05,64.5,0,0,0,20.57,0,0,0
43.05,64.5,0,0,0,20.55,0,0,0
44.05,64.51,0,0,0,20.57,0,0,0
45.05,64.5,0,0,0,20.55,0,0,0
46.05,64.53,0,0,0,20.56,0,0,0
47.05,64.48,0,0,0,20.57,0,0,0
48.05,64.52,0,0,0,20.53,0,0,0
49.05,64.52,0,0,0,20.55,0,0,0
50.04,64.53,0,0,0,20.57,0,0,0
51.04,64.52,0,0,0,20.55,0,0,0
52.04,64.52,0,0,0,20.55,0,0,0
53.04,64.57,0,0,0,20.55,0,0,0
54.04,64.55,0,0,0,20.55,0,0,0
55.04,64.58,0,0,0,20.56,0,0,0
56.04,64.56,0,0,0,20.55,0,0,0
57.04,64.61,0,0,0,20.53,0,0,0
58.04,64.61,0,0,0,20.55,0,0,0
59.04,64.59,0,0,0,20.51,0,0,0
60.04,64.61,0,0,0,20.55,0,0,0
61.04,64.63,0,0,0,20.54,0,0,0
62.04,64.62,0,0,0,20.56,0,0,0
63.04,64.61,0,0,0,20.54,0,0,0
64.04,64.57,0,0,0,20.56,0,0,0
65.04,64.59,0,0,0,20.55,0,0,0
66.03,64.57,0,0,0,20.55,0,0,0
67.03,64.56,0,0,0,20.54,0,0,0
68.03,64.57,0,0,0,20.55,0,0,0
69.03,64.56,0,0,0,20.54,0,0,0
70.03,64.58,0,0,0,20.57,0,0,0
71.03,64.56,0,0,0,20.54,0,0,0
72.03,64.57,0,0,0,20.54,0,0,0
73.03,64.54,0,0,0,20.55,0,0,0
74.03,64.56,0,0,0,20.55,0,0,0
75.03,64.53,0,0,0,20.55,0,0,0
76.03,64.56,0,0,0,20.55,0,0,0
77.03,64.53,0,0,0,20.54,0,0,0
78.03,64.56,0,0,0,20.57,0,0,0
79.03,64.57,0,0,0,20.55,0,0,0
