RH and T log,Mon Sep  1 20:37:56 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
889.83,72.12,72.79,0,0,24.26,24.06,0,0
889.87,72.12,72.83,0,0,24.26,24.02,0,0
889.96,72.11,72.83,0,0,24.27,24.02,0,0
890.0,72.11,72.83,0,0,24.27,24.02,0,0
890.96,72.14,72.83,0,0,24.27,24.02,0,0
891.0,72.14,72.84,0,0,24.27,24.04,0,0
891.96,72.15,72.84,0,0,24.29,24.04,0,0
892.0,72.15,72.83,0,0,24.29,24.02,0,0
892.96,72.16,72.83,0,0,24.27,24.02,0,0
893.0,72.16,72.82,0,0,24.27,24.04,0,0
893.96,72.17,72.82,0,0,24.26,24.04,0,0
894.0,72.17,72.86,0,0,24.26,24.02,0,0
894.96,72.16,72.86,0,0,24.26,24.02,0,0
894.99,72.16,72.85,0,0,24.26,24.04,0,0
895.96,72.18,72.85,0,0,24.23,24.04,0,0
895.99,72.18,72.87,0,0,24.23,24.03,0,0
896.96,72.22,72.87,0,0,24.23,24.03,0,0
896.99,72.22,72.87,0,0,24.23,24.03,0,0
897.95,72.22,72.87,0,0,24.23,24.03,0,0
897.99,72.22,72.86,0,0,24.23,24.02,0,0
898.96,72.26,72.86,0,0,24.24,24.02,0,0
898.99,72.26,72.87,0,0,24.24,24.02,0,0
899.97,72.27,72.87,0,0,24.22,24.02,0,0
900.0,72.27,72.87,0,0,24.22,24.04,0,0
900.95,72.3,72.87,0,0,24.23,24.04,0,0
900.98,72.3,72.89,0,0,24.23,24.02,0,0
901.95,72.33,72.89,0,0,24.23,24.02,0,0
901.99,72.33,72.92,0,0,24.23,24.03,0,0
902.95,72.33,72.92,0,0,24.22,24.03,0,0
902.99,72.33,72.95,0,0,24.22,24.01,0,0
903.95,72.35,72.95,0,0,24.22,24.01,0,0
903.98,72.35,72.97,0,0,24.22,24.01,0,0
