RH and T log,Thu Aug  7 12:00:12 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
9.44,65.12,0,0,0,20.62,0,0,0
9.76,65.12,0,0,0,20.61,0,0,0
10.67,65.1,0,0,0,20.61,0,0,0
11.83,65.11,0,0,0,20.62,0,0,0
12.99,65.14,0,0,0,20.61,0,0,0
13.73,65.14,0,0,0,20.61,0,0,0
14.66,65.14,0,0,0,20.59,0,0,0
15.86,65.16,0,0,0,20.58,0,0,0
16.82,65.17,0,0,0,20.61,0,0,0
17.69,65.18,0,0,0,20.6,0,0,0
18.67,65.18,0,0,0,20.6,0,0,0
19.93,65.18,0,0,0,20.58,0,0,0
20.79,65.2,0,0,0,20.59,0,0,0
21.83,65.18,0,0,0,20.6,0,0,0
22.81,65.17,0,0,0,20.59,0,0,0
23.62,65.19,0,0,0,20.62,0,0,0
24.62,65.16,0,0,0,20.59,0,0,0
25.62,65.19,0,0,0,20.61,0,0,0
26.62,65.17,0,0,0,20.6,0,0,0
27.62,65.16,0,0,0,20.59,0,0,0
