RH and T log,Thu Aug  7 13:34:15 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
17.29,65.02,0,0,0,20.96,0,0,0
18.08,65.02,0,0,0,20.98,0,0,0
19.08,64.93,0,0,0,21.0,0,0,0
20.08,64.94,0,0,0,20.98,0,0,0
21.08,64.91,0,0,0,21.02,0,0,0
22.08,64.84,0,0,0,21.03,0,0,0
23.08,64.82,0,0,0,21.06,0,0,0
24.08,64.76,0,0,0,21.07,0,0,0
25.07,64.71,0,0,0,21.08,0,0,0
26.07,64.68,0,0,0,21.12,0,0,0
27.07,64.65,0,0,0,21.12,0,0,0
28.07,64.59,0,0,0,21.14,0,0,0
29.07,64.56,0,0,0,21.16,0,0,0
30.07,64.51,0,0,0,21.17,0,0,0
31.07,64.46,0,0,0,21.21,0,0,0
32.07,64.42,0,0,0,21.22,0,0,0
33.07,64.35,0,0,0,21.24,0,0,0
34.06,64.31,0,0,0,21.26,0,0,0
35.06,64.26,0,0,0,21.26,0,0,0
36.06,64.22,0,0,0,21.27,0,0,0
37.06,64.16,0,0,0,21.28,0,0,0
38.06,64.16,0,0,0,21.27,0,0,0
39.06,64.15,0,0,0,21.27,0,0,0
40.06,64.15,0,0,0,21.25,0,0,0
41.06,64.16,0,0,0,21.29,0,0,0
42.06,64.14,0,0,0,21.28,0,0,0
43.06,64.14,0,0,0,21.27,0,0,0
44.05,64.15,0,0,0,21.25,0,0,0
45.05,64.16,0,0,0,21.27,0,0,0
46.05,64.18,0,0,0,21.27,0,0,0
47.05,64.17,0,0,0,21.28,0,0,0
48.05,64.19,0,0,0,21.28,0,0,0
49.05,64.15,0,0,0,21.27,0,0,0
50.05,64.14,0,0,0,21.29,0,0,0
51.05,64.11,0,0,0,21.28,0,0,0
52.05,64.11,0,0,0,21.31,0,0,0
53.05,64.1,0,0,0,21.29,0,0,0
54.04,64.1,0,0,0,21.29,0,0,0
55.04,64.08,0,0,0,21.3,0,0,0
56.04,64.04,0,0,0,21.31,0,0,0
57.04,64.05,0,0,0,21.32,0,0,0
58.04,64.03,0,0,0,21.29,0,0,0
59.04,63.99,0,0,0,21.31,0,0,0
60.04,63.99,0,0,0,21.31,0,0,0
61.04,63.97,0,0,0,21.31,0,0,0
62.04,63.97,0,0,0,21.32,0,0,0
63.04,63.96,0,0,0,21.34,0,0,0
64.03,63.96,0,0,0,21.31,0,0,0
65.03,63.95,0,0,0,21.31,0,0,0
66.03,63.92,0,0,0,21.25,0,0,0
67.03,63.96,0,0,0,21.18,0,0,0
68.03,64.03,0,0,0,21.12,0,0,0
69.03,64.09,0,0,0,21.05,0,0,0
70.03,64.25,0,0,0,21.01,0,0,0
71.03,64.42,0,0,0,20.96,0,0,0
72.03,64.64,0,0,0,20.97,0,0,0
73.02,64.79,0,0,0,20.89,0,0,0
74.02,64.85,0,0,0,20.86,0,0,0
75.02,64.7,0,0,0,20.85,0,0,0
76.02,63.94,0,0,0,20.89,0,0,0
77.02,62.7,0,0,0,20.94,0,0,0
78.02,61.52,0,0,0,20.99,0,0,0
79.02,60.29,0,0,0,21.03,0,0,0
80.02,59.21,0,0,0,21.06,0,0,0
81.02,58.42,0,0,0,21.15,0,0,0
82.02,57.86,0,0,0,21.18,0,0,0
83.01,57.6,0,0,0,21.29,0,0,0
84.01,57.48,0,0,0,21.41,0,0,0
85.01,57.32,0,0,0,21.49,0,0,0
86.01,57.13,0,0,0,21.64,0,0,0
87.01,56.97,0,0,0,21.71,0,0,0
88.03,56.85,0,0,0,21.88,0,0,0
89.03,56.76,0,0,0,22.02,0,0,0
90.03,56.54,0,0,0,22.13,0,0,0
91.04,56.06,0,0,0,22.21,0,0,0
92.02,55.56,0,0,0,22.26,0,0,0
93.02,55.25,0,0,0,22.28,0,0,0
94.01,55.11,0,0,0,22.36,0,0,0
95.02,54.88,0,0,0,22.47,0,0,0
96.04,54.62,0,0,0,22.37,0,0,0
97.02,54.4,0,0,0,22.18,0,0,0
98.02,54.23,0,0,0,22.12,0,0,0
99.01,54.26,0,0,0,22.2,0,0,0
100.03,54.03,0,0,0,22.16,0,0,0
101.04,54.22,0,0,0,22.37,0,0,0
102.03,54.28,0,0,0,22.28,0,0,0
103.04,54.2,0,0,0,22.25,0,0,0
104.04,53.95,0,0,0,22.24,0,0,0
105.04,53.77,0,0,0,22.2,0,0,0
106.04,53.66,0,0,0,22.21,0,0,0
107.12,53.51,0,0,0,22.18,0,0,0
108.06,53.3,0,0,0,22.24,0,0,0
109.11,53.31,0,0,0,22.23,0,0,0
110.09,53.44,0,0,0,22.3,0,0,0
111.07,53.43,0,0,0,22.15,0,0,0
112.05,53.53,0,0,0,22.29,0,0,0
113.13,53.67,0,0,0,22.25,0,0,0
114.09,53.71,0,0,0,22.09,0,0,0
115.05,53.78,0,0,0,22.08,0,0,0
116.13,53.91,0,0,0,22.04,0,0,0
117.08,54.1,0,0,0,22.07,0,0,0
118.07,54.24,0,0,0,22.12,0,0,0
118.98,54.22,0,0,0,22.18,0,0,0
119.98,54.14,0,0,0,22.16,0,0,0
120.98,54.14,0,0,0,22.14,0,0,0
121.97,54.11,0,0,0,22.16,0,0,0
122.97,54.07,0,0,0,22.03,0,0,0
123.97,53.99,0,0,0,21.97,0,0,0
124.97,53.91,0,0,0,22.02,0,0,0
125.97,53.9,0,0,0,22.14,0,0,0
126.97,53.79,0,0,0,22.23,0,0,0
127.97,53.72,0,0,0,22.36,0,0,0
128.97,53.72,0,0,0,22.47,0,0,0
129.97,53.47,0,0,0,22.44,0,0,0
130.97,53.33,0,0,0,22.37,0,0,0
131.96,53.34,0,0,0,22.29,0,0,0
132.96,53.38,0,0,0,22.17,0,0,0
133.96,53.52,0,0,0,22.15,0,0,0
134.96,53.64,0,0,0,22.07,0,0,0
135.96,53.68,0,0,0,22.03,0,0,0
136.96,53.85,0,0,0,22.04,0,0,0
137.96,53.84,0,0,0,22.02,0,0,0
138.96,53.67,0,0,0,21.95,0,0,0
139.96,53.53,0,0,0,21.88,0,0,0
140.95,53.39,0,0,0,21.76,0,0,0
141.95,53.33,0,0,0,21.59,0,0,0
142.95,53.53,0,0,0,21.5,0,0,0
143.95,53.99,0,0,0,21.42,0,0,0
144.95,54.22,0,0,0,21.31,0,0,0
145.95,54.54,0,0,0,21.24,0,0,0
146.95,54.78,0,0,0,21.19,0,0,0
147.95,55.08,0,0,0,21.12,0,0,0
148.95,55.99,0,0,0,21.05,0,0,0
149.94,57.57,0,0,0,20.97,0,0,0
150.94,58.96,0,0,0,20.88,0,0,0
151.94,59.87,0,0,0,20.87,0,0,0
152.94,60.56,0,0,0,20.83,0,0,0
153.94,61.31,0,0,0,20.82,0,0,0
154.94,61.72,0,0,0,20.8,0,0,0
155.94,62.19,0,0,0,20.74,0,0,0
156.94,62.69,0,0,0,20.73,0,0,0
157.93,63.08,0,0,0,20.72,0,0,0
158.93,63.52,0,0,0,20.69,0,0,0
159.93,63.93,0,0,0,20.69,0,0,0
160.93,64.14,0,0,0,20.68,0,0,0
161.93,64.28,0,0,0,20.62,0,0,0
162.93,64.35,0,0,0,20.6,0,0,0
163.93,64.39,0,0,0,20.58,0,0,0
164.93,64.56,0,0,0,20.56,0,0,0
165.92,64.74,0,0,0,20.56,0,0,0
166.92,64.94,0,0,0,20.55,0,0,0
167.92,65.06,0,0,0,20.51,0,0,0
168.92,65.25,0,0,0,20.54,0,0,0
169.92,65.39,0,0,0,20.55,0,0,0
170.92,65.48,0,0,0,20.57,0,0,0
171.92,65.49,0,0,0,20.6,0,0,0
172.92,65.44,0,0,0,20.64,0,0,0
173.91,65.4,0,0,0,20.65,0,0,0
174.91,65.37,0,0,0,20.67,0,0,0
175.91,65.33,0,0,0,20.72,0,0,0
176.91,65.21,0,0,0,20.76,0,0,0
177.91,65.16,0,0,0,20.79,0,0,0
178.91,65.08,0,0,0,20.82,0,0,0
179.91,65.03,0,0,0,20.84,0,0,0
180.91,64.96,0,0,0,20.84,0,0,0
181.91,64.89,0,0,0,20.85,0,0,0
182.9,64.87,0,0,0,20.84,0,0,0
183.9,64.82,0,0,0,20.79,0,0,0
184.9,64.77,0,0,0,20.78,0,0,0
185.9,64.74,0,0,0,20.77,0,0,0
186.9,64.58,0,0,0,20.73,0,0,0
187.9,64.54,0,0,0,20.71,0,0,0
188.9,64.79,0,0,0,20.72,0,0,0
189.9,65.14,0,0,0,20.71,0,0,0
190.89,65.48,0,0,0,20.72,0,0,0
191.89,65.64,0,0,0,20.74,0,0,0
192.89,65.6,0,0,0,20.76,0,0,0
193.89,65.55,0,0,0,20.79,0,0,0
194.89,65.47,0,0,0,20.79,0,0,0
195.89,65.44,0,0,0,20.82,0,0,0
196.98,65.36,0,0,0,20.83,0,0,0
198.06,65.35,0,0,0,20.82,0,0,0
198.93,65.32,0,0,0,20.82,0,0,0
199.96,65.24,0,0,0,20.84,0,0,0
200.98,65.23,0,0,0,20.84,0,0,0
201.98,65.25,0,0,0,20.84,0,0,0
203.0,65.26,0,0,0,20.84,0,0,0
203.88,65.26,0,0,0,20.84,0,0,0
204.88,65.2,0,0,0,20.84,0,0,0
205.88,65.15,0,0,0,20.83,0,0,0
206.88,65.25,0,0,0,20.83,0,0,0
207.87,65.33,0,0,0,20.8,0,0,0
208.87,65.4,0,0,0,20.76,0,0,0
209.87,65.35,0,0,0,20.7,0,0,0
210.87,65.32,0,0,0,20.69,0,0,0
211.87,65.2,0,0,0,20.6,0,0,0
212.87,64.9,0,0,0,20.61,0,0,0
213.87,64.6,0,0,0,20.57,0,0,0
214.87,64.48,0,0,0,20.58,0,0,0
215.86,64.38,0,0,0,20.58,0,0,0
216.86,64.35,0,0,0,20.59,0,0,0
217.86,64.34,0,0,0,20.54,0,0,0
218.86,64.33,0,0,0,20.54,0,0,0
219.86,64.37,0,0,0,20.53,0,0,0
220.86,64.44,0,0,0,20.53,0,0,0
221.86,64.52,0,0,0,20.51,0,0,0
222.86,64.8,0,0,0,20.52,0,0,0
223.86,65.23,0,0,0,20.51,0,0,0
224.85,65.71,0,0,0,20.49,0,0,0
225.85,66.07,0,0,0,20.5,0,0,0
