993.21,44.0,0,0,0,0,0,0,0
993.21,44.0,0,0,0,0,0,0,0
993.22,44.0,0,0,0,0,0,0,0
993.22,44.0,0,0,0,0,0,0,0
993.62,44.0,0,0,0,0,0,0,0
993.63,44.0,0,0,0,0,0,0,0
994.62,44.0,0,0,0,0,0,0,0
994.63,44.0,0,0,0,0,0,0,0
995.62,44.0,0,0,0,0,0,0,0
995.64,44.0,0,0,0,0,0,0,0
996.62,44.0,0,0,0,0,0,0,0
996.64,44.0,0,0,0,0,0,0,0
997.71,44.0,0,0,0,0,0,0,0
997.71,44.0,0,0,0,0,0,0,0
998.63,44.0,0,0,0,0,0,0,0
998.68,44.0,0,0,0,0,0,0,0
999.62,44.0,0,0,0,0,0,0,0
999.62,44.0,0,0,0,0,0,0,0
1000.62,44.0,0,0,0,0,0,0,0
1000.62,44.0,0,0,0,0,0,0,0
