RH and T log,Tue Sep 23 11:09:25 2025
Time (s),RH1,RH2,RH3,RH4,T1,T2,T3,T4
28.34,99.19,97.33,0,0,41.46,41.44,0,0
29.34,99.2,97.31,0,0,41.48,41.45,0,0
30.34,99.19,97.22,0,0,41.49,41.43,0,0
31.43,99.16,97.22,0,0,41.5,41.44,0,0
32.43,99.17,97.19,0,0,41.49,41.43,0,0
33.44,99.15,97.16,0,0,41.48,41.44,0,0
34.35,99.14,97.12,0,0,41.49,41.43,0,0
35.33,99.11,97.13,0,0,41.49,41.49,0,0
36.34,99.14,97.11,0,0,41.48,41.48,0,0
37.34,99.11,97.16,0,0,41.48,41.43,0,0
38.34,99.09,97.22,0,0,41.48,41.33,0,0
39.37,99.11,97.26,0,0,41.47,41.23,0,0
40.33,99.1,97.37,0,0,41.48,41.08,0,0
41.34,99.11,97.54,0,0,41.51,41.18,0,0
42.34,99.12,97.55,0,0,41.51,41.19,0,0
43.34,99.12,97.52,0,0,41.5,41.01,0,0
44.33,99.06,97.59,0,0,41.48,41.01,0,0
45.35,99.06,97.59,0,0,41.46,41.05,0,0
46.44,99.06,97.57,0,0,41.48,41.03,0,0
47.33,99.01,97.6,0,0,41.46,41.03,0,0
48.33,99.04,97.63,0,0,41.44,41.12,0,0
49.34,99.01,97.66,0,0,41.43,41.08,0,0
50.33,99.06,97.66,0,0,41.44,41.12,0,0
51.33,99.02,97.62,0,0,41.46,41.16,0,0
52.34,99.07,97.57,0,0,41.48,41.19,0,0
53.34,99.06,97.5,0,0,41.48,41.22,0,0
54.34,99.06,97.35,0,0,41.49,41.17,0,0
55.35,99.02,97.31,0,0,41.46,41.19,0,0
56.34,99.03,97.27,0,0,41.48,41.2,0,0
57.38,98.99,97.18,0,0,41.45,41.2,0,0
58.31,98.47,97.2,0,0,38.71,41.15,0,0
59.32,98.76,97.25,0,0,38.63,41.15,0,0
60.33,98.92,97.29,0,0,38.59,41.16,0,0
61.35,99.01,97.31,0,0,38.55,41.19,0,0
62.36,99.58,97.36,0,0,41.26,41.22,0,0
63.36,99.35,97.29,0,0,41.33,41.18,0,0
64.35,99.23,97.26,0,0,41.35,41.15,0,0
65.35,99.15,97.29,0,0,41.38,41.23,0,0
66.36,99.13,97.27,0,0,41.39,41.31,0,0
67.35,99.07,97.19,0,0,41.36,41.37,0,0
68.35,99.06,97.15,0,0,41.4,41.41,0,0
69.36,99.08,97.07,0,0,41.41,41.42,0,0
70.36,99.04,97.07,0,0,41.39,41.31,0,0
71.35,99.06,97.12,0,0,41.4,41.28,0,0
72.37,98.99,97.12,0,0,41.39,41.36,0,0
73.33,98.45,97.02,0,0,38.64,41.41,0,0
74.32,98.77,97.05,0,0,38.53,41.38,0,0
75.32,98.94,97.12,0,0,38.52,41.39,0,0
76.41,99.02,97.1,0,0,38.48,41.36,0,0
77.36,99.6,97.12,0,0,41.22,41.31,0,0
78.35,99.35,97.1,0,0,41.26,41.29,0,0
79.35,99.27,97.09,0,0,41.3,41.28,0,0
80.35,99.17,97.1,0,0,41.32,41.34,0,0
81.35,99.1,97.1,0,0,41.31,41.4,0,0
82.35,99.07,97.08,0,0,41.31,41.38,0,0
83.34,99.04,97.07,0,0,41.33,41.37,0,0
84.35,99.06,97.13,0,0,41.34,41.32,0,0
85.35,99.01,97.17,0,0,41.33,41.32,0,0
86.35,99.04,97.2,0,0,41.33,41.38,0,0
87.34,99.04,97.21,0,0,41.35,41.34,0,0
88.33,99.03,97.23,0,0,41.36,41.35,0,0
89.36,99.03,97.17,0,0,41.37,41.39,0,0
90.33,99.02,97.15,0,0,41.34,41.4,0,0
91.44,99.02,97.11,0,0,41.36,41.35,0,0
92.34,99.0,97.06,0,0,41.35,41.31,0,0
93.33,98.99,97.1,0,0,41.34,41.31,0,0
94.27,98.46,97.17,0,0,38.6,41.28,0,0
95.28,98.76,97.16,0,0,38.51,41.23,0,0
96.27,98.94,97.23,0,0,38.48,41.2,0,0
97.25,99.02,97.25,0,0,38.46,41.26,0,0
98.33,99.56,97.21,0,0,41.11,41.33,0,0
99.33,99.38,97.17,0,0,41.12,41.32,0,0
100.35,99.23,97.21,0,0,41.15,41.17,0,0
101.36,99.17,97.24,0,0,41.19,41.08,0,0
102.4,99.09,97.34,0,0,41.22,41.03,0,0
103.36,99.1,97.44,0,0,41.24,40.93,0,0
104.35,99.07,97.56,0,0,41.24,40.91,0,0
105.4,99.04,97.64,0,0,41.25,40.86,0,0
106.46,99.03,97.66,0,0,41.27,40.85,0,0
107.33,99.04,97.67,0,0,41.27,40.87,0,0
108.36,99.05,97.66,0,0,41.3,40.9,0,0
109.34,99.02,97.62,0,0,41.29,40.94,0,0
110.32,99.01,97.56,0,0,41.3,40.97,0,0
111.37,99.01,97.51,0,0,41.31,40.98,0,0
112.33,99.0,97.46,0,0,41.3,41.01,0,0
113.35,99.0,97.45,0,0,41.31,41.04,0,0
114.33,99.0,97.41,0,0,41.29,41.04,0,0
115.33,98.97,97.38,0,0,41.28,41.05,0,0
116.15,98.44,97.38,0,0,38.55,41.05,0,0
117.15,98.75,97.41,0,0,38.44,41.0,0,0
118.15,98.91,97.46,0,0,38.44,40.96,0,0
119.15,98.97,97.49,0,0,38.35,40.93,0,0
120.15,99.07,97.47,0,0,38.37,40.92,0,0
121.33,99.59,97.47,0,0,41.07,40.93,0,0
122.33,99.4,97.51,0,0,41.13,40.9,0,0
123.35,99.25,97.51,0,0,41.17,40.86,0,0
124.41,99.15,97.5,0,0,41.18,40.87,0,0
125.35,99.12,97.51,0,0,41.18,40.86,0,0
126.34,99.08,97.54,0,0,41.2,40.89,0,0
127.34,99.05,97.56,0,0,41.22,40.85,0,0
128.34,99.05,97.62,0,0,41.22,40.64,0,0
129.37,99.05,97.79,0,0,41.24,40.54,0,0
130.34,99.05,97.92,0,0,41.25,40.42,0,0
